dataset	bin_id	sample	dominant	contaminant	dominant_taxid	contaminant_taxid	distance_rank	target_completeness	target_contamination	ref_len	dominant_bp	contaminant_bp	completeness_pct	contamination_pct	n_contigs_dominant	n_contigs_contaminant	cont_shortfall_rel	scoreable_by_magicc	in_domain
marine	s0__Otu87.0__X__Otu1187__c75__k15__order	0	Otu87.0	Otu1187	314275	43657	order	75.0	15.0	4971381	3737720	746070	75.18474242871348	15.007298776738295	2665	2186	-0.0004865851158863658	True	True
marine	s0__Otu393.0__X__Otu1279__c75__k20__order	0	Otu393.0	Otu1279	192843	106589	order	75.0	20.0	4969784	3727422	993984	75.00169021430308	20.000547307488617	6910	3462	-2.7365374430843305e-05	True	True
marine	s0__Otu37.0__X__Otu249.0__c75__k20__order	0	Otu37.0	Otu249.0	1191459	1006	order	75.0	20.0	7327614	5496255	1466954	75.00743079534485	20.019531596506038	2987	464	-0.0009765798253019043	True	True
marine	s0__Otu9__X__Otu1002.0__c75__k20__order	0	Otu9	Otu1002.0	387093	488546	order	75.0	20.0	2562277	2562272	512661	99.99980486106693	20.008024112927682	1	1777	-0.00040120564638410625	True	True
marine	s0__Otu179__X__Otu185.0__c75__k20__order	0	Otu179	Otu185.0	271098	28229	order	75.0	20.0	5226917	3921610	1047123	75.02721011257688	20.033281569230965	2119	311	-0.0016640784615482573	True	True
marine	s0__Otu254__X__Otu229.0__c75__k20__order	0	Otu254	Otu229.0	22	300231	order	75.0	20.0	5840835	4410809	1168602	75.51675402575145	20.00744756528818	300	2749	-0.000372378264409079	True	True
marine	s0__Otu119.1__X__Otu368__c75__k2__class	0	Otu119.1	Otu368	28108	662	class	75.0	2.0	4480507	3360447	92831	75.00148978675851	2.0718860611087093	5452	38	-0.03594303055435466	True	True
marine	s0__Otu226__X__Otu797__c75__k2__class	0	Otu226	Otu797	511678	497	class	75.0	2.0	4510390	3449392	90483	76.47657963058627	2.006101467944014	56	253	-0.003050733972006947	True	True
marine	s0__Otu1445__X__Otu1676.0__c75__k2__class	0	Otu1445	Otu1676.0	53633	1754	class	75.0	2.0	3551206	2663902	71412	75.01400932528273	2.0109224866144064	1850	244	-0.005461243307203212	True	True
marine	s0__Otu234.0__X__Otu1028__c75__k2__class	0	Otu234.0	Otu1028	1564114	1760	class	75.0	2.0	5341557	4006928	107063	75.01423274150216	2.0043406819397416	1673	306	-0.0021703409698707876	True	True
marine	s0__Otu660__X__Otu453__c75__k5__class	0	Otu660	Otu453	1219	1188228	class	75.0	5.0	2410873	1808396	121459	75.01000674859273	5.037967574401472	2147	53	-0.007593514880294449	True	True
marine	s0__Otu351__X__Otu941__c75__k5__class	0	Otu351	Otu941	64471	70799	class	75.0	5.0	2606748	1957020	130491	75.07515110781709	5.005892399265291	813	448	-0.0011784798530582563	True	True
marine	s0__Otu136__X__Otu179__c75__k5__class	0	Otu136	Otu179	40269	271098	class	75.0	5.0	4246561	3191923	214645	75.16489225045866	5.0545606197579644	391	141	-0.010912123951592889	True	True
marine	s0__Otu23__X__Otu800.0__c75__k10__class	0	Otu23	Otu800.0	190893	188908	class	75.0	10.0	5732794	4388500	573505	76.55080576765884	10.00393525390935	82	1377	-0.0003935253909350678	True	True
marine	s0__Otu11__X__Otu499__c75__k10__class	0	Otu11	Otu499	54248	13773	class	75.0	10.0	1667163	1667154	166867	99.99946016076413	10.00903930809405	1	489	-0.0009039308094049403	True	True
marine	s0__Otu1065__X__Otu1180.0__c75__k15__class	0	Otu1065	Otu1180.0	1620392	28108	class	75.0	15.0	3481669	2611305	639251	75.00152943889842	18.360475967129556	3877	10	-0.22403173114197042	True	True
marine	s0__Otu50.0__X__Otu1184__c75__k20__class	0	Otu50.0	Otu1184	314275	52133	class	75.0	20.0	4397537	3299367	879742	75.02761204738016	20.00533480445986	340	3078	-0.0002667402229930005	True	True
marine	s0__Otu82__X__Otu783__c75__k20__class	0	Otu82	Otu783	1548547	91347	class	75.0	20.0	4059891	3045146	812070	75.0056097565181	20.002261144449445	4529	2848	-0.00011305722247225702	True	True
marine	s0__Otu235.0__X__Otu116.0__c75__k20__class	0	Otu235.0	Otu116.0	2742	2745	class	75.0	20.0	4616532	3466343	928547	75.08543209491454	20.11351811273051	2431	83	-0.005675905636525513	True	True
marine	s0__Otu659__X__Otu1279__c75__k5__phylum	0	Otu659	Otu1279	80854	106589	phylum	75.0	5.0	5135524	3852332	257074	75.01341635245011	5.005798824034315	3517	909	-0.001159764806862995	True	True
marine	s0__Otu520.0__X__Otu1780__c75__k15__phylum	0	Otu520.0	Otu1780	1608628	662	phylum	75.0	15.0	3969941	2977632	595758	75.00443961257862	15.006721762363723	5478	2091	-0.0004481174909148677	True	True
marine	s0__Otu1089__X__Otu122.0__c75__k15__phylum	0	Otu1089	Otu122.0	228	159346	phylum	75.0	15.0	3850272	2887863	577558	75.00412957837784	15.000446721686156	4258	1633	-2.9781445743755815e-05	True	True
marine	s0__Otu1278.0__X__Otu1446.0__c75__k15__phylum	0	Otu1278.0	Otu1446.0	104267	320787	phylum	75.0	15.0	2644621	1985195	396787	75.06538744114941	15.003548712651076	1106	1402	-0.00023658084340508385	True	True
marine	s0__Otu149__X__Otu1515__c75__k15__phylum	0	Otu149	Otu1515	32003	669	phylum	75.0	15.0	1352885	1014827	203545	75.01206680538257	15.04525513994168	1875	463	-0.0030170093294453674	True	True
marine	s0__Otu48.0__X__Otu1548.0__c75__k15__phylum	0	Otu48.0	Otu1548.0	1335746	1284658	phylum	75.0	15.0	1739487	1739483	261330	99.99977004714609	15.023394828475292	1	644	-0.0015596552316861079	True	True
marine	s0__Otu1445__X__Otu722__c75__k20__phylum	0	Otu1445	Otu722	53633	1763538	phylum	75.0	20.0	3551206	2663577	710340	75.00485750474627	20.002782153443082	1901	2456	-0.00013910767215410402	True	True
marine	s0__Otu163__X__Otu24.0__c75__k20__phylum	0	Otu163	Otu24.0	1883	467094	phylum	75.0	20.0	7224475	5418716	4830145	75.00497960059381	66.85807619238768	8013	1	-2.342903809619384	True	True
marine	s0__RNODE_25_length_1750_cov_3.28993__X__RNODE_17_length_1254_cov_4.43994__c90__k2__species	0	RNODE_25_length_1750_cov_3.28993	RNODE_17_length_1254_cov_4.43994	32644	32644	species	90.0	2.0	17280	16846	1137	97.48842592592592	6.579861111111111	10	1	-2.2899305555555554	True	True
marine	s0__RNODE_180_length_2647_cov_2.76800__X__RNODE_323_length_1696_cov_4.05556__c90__k5__species	0	RNODE_180_length_2647_cov_2.76800	RNODE_323_length_1696_cov_4.05556	32644	32644	species	90.0	5.0	26250	23936	1641	91.1847619047619	6.251428571428572	12	1	-0.25028571428571433	True	True
marine	s0__RNODE_218_length_1465_cov_7.29868__X__RNODE_108_length_2015_cov_7.02007__c90__k5__species	0	RNODE_218_length_1465_cov_7.29868	RNODE_108_length_2015_cov_7.02007	32644	32644	species	90.0	5.0	14430	13894	1954	96.28551628551628	13.541233541233542	10	1	-1.7082467082467083	True	True
marine	s0__RNODE_557_length_1525_cov_6.72562__X__RNODE_544_length_1578_cov_361.93923__c90__k5__species	0	RNODE_557_length_1525_cov_6.72562	RNODE_544_length_1578_cov_361.93923	32644	32644	species	90.0	5.0	14590	13158	1456	90.18505825908156	9.97943797121316	12	2	-0.9958875942426321	True	True
marine	s0__Otu79.0__X__Otu1474.0__c90__k5__species	0	Otu79.0	Otu1474.0	314275	314275	species	90.0	5.0	4438767	3997618	222175	90.06145175000175	5.005331435509005	1341	502	-0.0010662871018009667	True	True
marine	s0__RNODE_539_length_1827_cov_6.73752__X__RNODE_485_length_1877_cov_10.53943__c90__k5__species	0	RNODE_539_length_1827_cov_6.73752	RNODE_485_length_1877_cov_10.53943	32644	32644	species	90.0	5.0	17830	16879	1015	94.66629276500281	5.692652832305104	11	2	-0.13853056646102074	True	True
marine	s0__RNODE_564_length_8758_cov_6.46781__X__RNODE_540_length_1564_cov_3.03735__c90__k10__species	0	RNODE_564_length_8758_cov_6.46781	RNODE_540_length_1564_cov_3.03735	32644	32644	species	90.0	10.0	87140	78803	8770	90.43263713564379	10.064264402111545	55	6	-0.006426440211154549	True	True
marine	s0__Otu583__X__Otu492__c90__k10__species	0	Otu583	Otu492	1219	1219	species	90.0	10.0	1704176	1533996	171017	90.01394222193012	10.035172423505553	1398	480	-0.00351724235055535	True	True
marine	s0__RNODE_218_length_1465_cov_7.29868__X__RNODE_432_length_14865_cov_28.53268__c90__k10__species	0	RNODE_218_length_1465_cov_7.29868	RNODE_432_length_14865_cov_28.53268	32644	32644	species	90.0	10.0	14430	13894	1522	96.28551628551628	10.547470547470548	10	2	-0.05474705474705477	True	True
marine	s0__RNODE_314_length_6164_cov_50.81211__X__RNODE_408_length_3585_cov_3.79764__c90__k15__species	0	RNODE_314_length_6164_cov_50.81211	RNODE_408_length_3585_cov_3.79764	32644	32644	species	90.0	15.0	61420	61315	10190	99.82904591338327	16.590687072614784	10	6	-0.10604580484098562	True	True
marine	s0__Otu1529__X__Otu139__c90__k20__species	0	Otu1529	Otu139	645	645	species	90.0	20.0	4351783	3921028	870676	90.10164339536232	20.0073395203759	1028	1027	-0.0003669760187950288	True	True
marine	s0__RNODE_60_length_1811_cov_3.41811__X__RNODE_114_length_10406_cov_5.47746__c90__k20__species	0	RNODE_60_length_1811_cov_3.41811	RNODE_114_length_10406_cov_5.47746	32644	32644	species	90.0	20.0	17890	17640	10353	98.60257126886529	57.8703186137507	10	1	-1.8935159306875349	True	True
marine	s0__RNODE_224_length_2083_cov_4.45463__X__RNODE_532_length_1573_cov_5.21419__c90__k20__species	0	RNODE_224_length_2083_cov_4.45463	RNODE_532_length_1573_cov_5.21419	32644	32644	species	90.0	20.0	20610	20300	4445	98.49587578845221	21.567200388161087	10	3	-0.07836001940805434	True	True
marine	s0__Otu50.0__X__Otu137.0__c90__k20__species	0	Otu50.0	Otu137.0	314275	314275	species	90.0	20.0	4397537	3961868	883560	90.09288608600679	20.09215613194386	399	287	-0.004607806597192976	True	True
marine	s0__RNODE_248_length_5318_cov_4.74604__X__RNODE_470_length_2095_cov_7.42232__c90__k20__species	0	RNODE_248_length_5318_cov_4.74604	RNODE_470_length_2095_cov_7.42232	32644	32644	species	90.0	20.0	52960	51819	12384	97.84554380664653	23.38368580060423	16	8	-0.1691842900302115	True	True
marine	s0__RNODE_180_length_2647_cov_2.76800__X__RNODE_350_length_2314_cov_37.19546__c90__k20__species	0	RNODE_180_length_2647_cov_2.76800	RNODE_350_length_2314_cov_37.19546	32644	32644	species	90.0	20.0	26250	25569	6744	97.40571428571428	25.69142857142857	13	3	-0.28457142857142853	True	True
marine	s0__RNODE_314_length_6164_cov_50.81211__X__RNODE_218_length_1465_cov_7.29868__c90__k20__species	0	RNODE_314_length_6164_cov_50.81211	RNODE_218_length_1465_cov_7.29868	32644	32644	species	90.0	20.0	61420	61315	12515	99.82904591338327	20.376098990556823	10	9	-0.018804949527841154	True	True
marine	s0__Otu473__X__Otu1344__c90__k2__genus	0	Otu473	Otu1344	80852	40269	genus	90.0	2.0	4470808	4024899	89438	90.02621002735971	2.0004885023020447	3685	322	-0.0002442511510223344	True	True
marine	s0__Otu1180.0__X__Otu79.1__c90__k5__genus	0	Otu1180.0	Otu79.1	28108	226	genus	90.0	5.0	4674885	4321945	235078	92.450295568768	5.028530113574987	75	212	-0.005706022714997339	True	True
marine	s0__Otu583__X__Otu771__c90__k5__genus	0	Otu583	Otu771	1219	1218	genus	90.0	5.0	1704176	1534896	85220	90.06675366863516	5.000657209114552	1402	99	-0.00013144182291036088	True	True
marine	s0__Otu479__X__Otu1780__c90__k5__genus	0	Otu479	Otu1780	55601	662	genus	90.0	5.0	3384796	3053649	169315	90.2166334396519	5.002221699623847	624	592	-0.00044433992476946573	True	True
marine	s0__Otu6__X__Otu972__c90__k10__genus	0	Otu6	Otu972	1292	246432	genus	90.0	10.0	2466627	2328280	246722	94.39124764303642	10.002404092714464	55	879	-0.00024040927144639568	True	True
marine	s0__Otu186.0__X__Otu79.1__c90__k10__genus	0	Otu186.0	Otu79.1	314275	226	genus	90.0	10.0	4927947	4915775	494799	99.75300059030667	10.040672109501177	8	450	-0.004067210950117683	True	True
marine	s0__Otu107__X__Otu1301__c90__k10__genus	0	Otu107	Otu1301	40269	80852	genus	90.0	10.0	4759095	4291281	476098	90.17010587096917	10.003960837091926	194	853	-0.00039608370919257395	True	True
marine	s0__Otu137.0__X__Otu119.0__c90__k10__genus	0	Otu137.0	Otu119.0	314275	28108	genus	90.0	10.0	4395035	3956322	440867	90.01798620488802	10.031023643725248	1260	450	-0.0031023643725248463	True	True
marine	s0__Otu833__X__Otu2403__c90__k15__genus	0	Otu833	Otu2403	1229909	1580092	genus	90.0	15.0	1690905	1528668	253835	90.40531549673103	15.011783630659322	341	387	-0.0007855753772881021	True	True
marine	s0__Otu235.0__X__Otu331.0__c90__k15__genus	0	Otu235.0	Otu331.0	2742	1420916	genus	90.0	15.0	4616532	4155442	692719	90.0121996338377	15.005181378575953	2924	2429	-0.00034542523839687554	True	True
marine	s0__Otu186.0__X__Otu1180.0__c90__k15__genus	0	Otu186.0	Otu1180.0	314275	28108	genus	90.0	15.0	4927947	4927630	795423	99.99356730094702	16.1410623937311	9	15	-0.07607082624874005	True	True
marine	s0__Otu473__X__Otu2446__c90__k20__genus	0	Otu473	Otu2446	80852	40269	genus	90.0	20.0	4470808	4024065	894197	90.00755568121019	20.000791803181887	3662	3152	-3.959015909433816e-05	True	True
marine	s0__Otu980__X__Otu1546__c90__k2__family	0	Otu980	Otu1546	1408	182710	family	90.0	2.0	3705251	3337850	74385	90.0843154755238	2.0075563032032107	2347	165	-0.0037781516016053285	True	True
marine	s0__Otu104__X__Otu924__c90__k5__family	0	Otu104	Otu924	662	511678	family	90.0	5.0	5504684	4978384	275440	90.43905154228653	5.003738634224962	372	990	-0.0007477268449923357	True	True
marine	s0__Otu36.0__X__Otu219.0__c90__k10__family	0	Otu36.0	Otu219.0	80679	73141	family	90.0	10.0	4137521	4048866	414041	97.85729184214412	10.006982441901805	1	468	-0.0006982441901804748	True	True
marine	s0__Otu86.0__X__Otu800.0__c90__k10__family	0	Otu86.0	Otu800.0	187493	188908	family	90.0	10.0	3764053	3419752	376712	90.85291838345528	10.008148131814297	105	881	-0.0008148131814296633	True	True
marine	s0__Otu438__X__Otu2487__c90__k10__family	0	Otu438	Otu2487	28173	40269	family	90.0	10.0	6322155	5691398	632408	90.02306966532772	10.003044847840648	1790	1860	-0.0003044847840648401	True	True
marine	s0__Otu2.0__X__Otu219.0__c90__k10__family	0	Otu2.0	Otu219.0	133539	73141	family	90.0	10.0	4145260	4079427	414532	98.4118487139528	10.000144743634898	1	475	-1.4474363489824781e-05	True	True
marine	s0__Otu222.0__X__Otu205.1__c90__k10__family	0	Otu222.0	Otu205.1	1003110	168697	family	90.0	10.0	6732271	6069294	673312	90.15225322925949	10.00126109005416	2303	2125	-0.00012610900541591973	True	True
marine	s0__Otu107__X__Otu1334__c90__k10__family	0	Otu107	Otu1334	40269	74109	family	90.0	10.0	4759095	4315214	476431	90.6729956010544	10.01095796574769	197	1343	-0.0010957965747689258	True	True
marine	s0__Otu137.0__X__Otu570.0__c90__k15__family	0	Otu137.0	Otu570.0	314275	680279	family	90.0	15.0	4395035	3958815	659270	90.07470930265629	15.000335605973559	1255	2288	-2.237373157060555e-05	True	True
marine	s0__Otu36.0__X__Otu219.0__c90__k15__family	0	Otu36.0	Otu219.0	80679	73141	family	90.0	15.0	4137521	4137401	626193	99.99709971260569	15.134497202551962	2	709	-0.008966480170130827	True	True
marine	s0__Otu473__X__Otu1635__c90__k15__family	0	Otu473	Otu1635	80852	670	family	90.0	15.0	4470808	4023845	670681	90.00263487047532	15.001337565827027	3676	2311	-8.91710551351584e-05	True	True
marine	s0__Otu172.0__X__Otu1548.0__c90__k2__order	0	Otu172.0	Otu1548.0	60890	1284658	order	90.0	2.0	4540155	4086241	91134	90.00223560649361	2.007288297425969	3738	235	-0.003644148712984574	True	True
marine	s0__Otu980__X__Otu1737__c90__k2__order	0	Otu980	Otu1737	1408	44251	order	90.0	2.0	3705251	3335201	74262	90.01282234320968	2.004236690038003	2332	167	-0.002118345019001433	True	True
marine	s0__Otu870__X__Otu256__c90__k2__order	0	Otu870	Otu256	1096	100716	order	90.0	2.0	2736403	2483535	572791	90.7591096779239	20.932260343231608	44	1	-9.466130171615804	True	True
marine	s0__Otu6__X__Otu22__c90__k2__order	0	Otu6	Otu22	1292	1372	order	90.0	2.0	2466627	2238754	49375	90.76175684446818	2.001721379032987	54	142	-0.0008606895164935402	True	True
marine	s0__Otu47.0__X__Otu61.0__c90__k2__order	0	Otu47.0	Otu61.0	1263979	1288970	order	90.0	2.0	1518636	1518602	30608	99.99776114882039	2.0154928501629095	1	62	-0.007746425081454733	True	True
marine	s0__Otu4.0__X__Otu123.0__c90__k5__order	0	Otu4.0	Otu123.0	1335757	1076588	order	90.0	5.0	1926631	1926624	97393	99.99963667147472	5.055093580452095	1	115	-0.011018716090418934	True	True
marine	s0__Otu9__X__Otu1002.0__c90__k5__order	0	Otu9	Otu1002.0	387093	488546	order	90.0	5.0	2562277	2562272	128334	99.99980486106693	5.008591967222904	1	448	-0.0017183934445807124	True	True
marine	s0__Otu185.0__X__Otu108.1__c90__k5__order	0	Otu185.0	Otu108.1	28229	80854	order	90.0	5.0	5373180	4840945	269626	90.09459947368225	5.017996791471717	1534	306	-0.0035993582943433466	True	True
marine	s0__Otu9__X__Otu1002.0__c90__k10__order	0	Otu9	Otu1002.0	387093	488546	order	90.0	10.0	2562277	2562272	256312	99.99980486106693	10.003290042411496	1	901	-0.000329004241149633	True	True
marine	s0__Otu79.1__X__Otu20__c90__k10__order	0	Otu79.1	Otu20	226	94122	order	90.0	10.0	4143824	3730255	417780	90.01962921205148	10.081991899269854	3249	61	-0.008199189926985363	True	True
marine	s0__Otu234.0__X__Otu2489__c90__k15__order	0	Otu234.0	Otu2489	1564114	1800	order	90.0	15.0	5341557	4808170	801269	90.01439093507754	15.000663664171327	1967	2241	-4.424427808847516e-05	True	True
marine	s0__Otu47.0__X__Otu61.0__c90__k20__order	0	Otu47.0	Otu61.0	1263979	1288970	order	90.0	20.0	1518636	1518602	304311	99.99776114882039	20.038442391725205	1	575	-0.0019221195862602514	True	True
marine	s0__Otu79.0__X__Otu1919__c90__k20__order	0	Otu79.0	Otu1919	314275	192073	order	90.0	20.0	4438767	3995461	887774	90.01285717407559	20.0004640928438	1345	3095	-2.3204642189966762e-05	True	True
marine	s0__Otu87.0__X__Otu289__c90__k2__class	0	Otu87.0	Otu289	314275	80852	class	90.0	2.0	4971381	4475285	99483	90.02096198219368	2.001113976176841	3166	345	-0.0005569880884204181	True	True
marine	s0__Otu352.1__X__Otu839__c90__k2__class	0	Otu352.1	Otu839	187493	234831	class	90.0	2.0	3909699	3521269	78217	90.06496408035504	2.000588792129522	865	265	-0.00029439606476100444	True	True
marine	s0__Otu87.0__X__Otu1283__c90__k5__class	0	Otu87.0	Otu1283	314275	511678	class	90.0	5.0	4971381	4474335	248781	90.0018526039344	5.004263402865321	3157	877	-0.000852680573064113	True	True
marine	s0__Otu79.0__X__Otu365.0__c90__k5__class	0	Otu79.0	Otu365.0	314275	158327	class	90.0	5.0	4438767	3995156	222033	90.00598589653389	5.002132348915814	1337	642	-0.0004264697831628084	True	True
marine	s0__Otu465__X__Otu252__c90__k5__class	0	Otu465	Otu252	713887	316279	class	90.0	5.0	1443806	1299691	73258	90.01839582326157	5.073950378374934	733	143	-0.014790075674986802	True	True
marine	s0__Otu1475__X__Otu189__c90__k5__class	0	Otu1475	Otu189	2198	38027	class	90.0	5.0	2478101	2240317	161131	90.40458802930146	6.502196641702659	284	2	-0.3004393283405317	True	True
marine	s0__Otu980__X__Otu2044__c90__k5__class	0	Otu980	Otu2044	1408	1246	class	90.0	5.0	3705251	3335392	185285	90.01797718966947	5.000605896874463	2337	525	-0.00012117937489257713	True	True
marine	s0__Otu107__X__Otu352.1__c90__k10__class	0	Otu107	Otu352.1	40269	187493	class	90.0	10.0	4759095	4283917	476612	90.01537056940448	10.014761209851873	193	124	-0.0014761209851872792	True	True
marine	s0__Otu1529__X__Otu254__c90__k10__class	0	Otu1529	Otu254	645	22	class	90.0	10.0	4351783	3919234	436549	90.06041891335114	10.031497434499837	1021	29	-0.0031497434499836883	True	True
marine	s0__Otu298__X__Otu1237.0__c90__k10__class	0	Otu298	Otu1237.0	1883	1758689	class	90.0	10.0	8180260	7367578	818087	90.06532799690963	10.000745697569515	977	2828	-7.456975695152579e-05	True	True
marine	s0__Otu222.1__X__Otu1237.0__c90__k15__class	0	Otu222.1	Otu1237.0	168695	1758689	class	90.0	15.0	5183331	4760693	777634	91.84620854813247	15.00259196258159	16	2701	-0.00017279750543934823	True	True
marine	s0__Otu72.0__X__Otu384.0__c90__k20__class	0	Otu72.0	Otu384.0	1427356	31989	class	90.0	20.0	3653837	3352584	731219	91.75516039713868	20.012359609911442	87	1118	-0.0006179804955721124	True	True
marine	s0__Otu107__X__Otu1089__c90__k20__class	0	Otu107	Otu1089	40269	228	class	90.0	20.0	4759095	4283971	952087	90.01650523891622	20.005631322761996	190	1424	-0.000281566138099798	True	True
marine	s0__Otu1445__X__Otu1676.0__c90__k20__class	0	Otu1445	Otu1676.0	53633	1754	class	90.0	20.0	3551206	3196205	710268	90.00336786995742	20.00075467320116	2253	2464	-3.773366005805911e-05	True	True
marine	s0__Otu479__X__Otu79.0__c90__k20__class	0	Otu479	Otu79.0	55601	314275	class	90.0	20.0	3384796	3047766	679559	90.04282680551502	20.07680817396381	620	215	-0.003840408698190423	True	True
