gtdb_accession	ncbi_accession	gcf_accession	checkm2_completeness	checkm2_contamination	contig_count	n50_contigs	longest_contig	genome_size	domain	phylum	gtdb_taxonomy	fasta_path	download_dir
RS_GCF_028640995.1	GCA_028640995.1	GCF_028640995.1	100.0	0.09	49	289953	481620	5474080	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_B;s__Pseudomonas_B flavocrustae	/home/tianrm/projects/magicc2/data/genomes/GCF_028640995.1/GCF_028640995.1_ASM2864099v1_genomic.fna	GCF_028640995.1
RS_GCF_001672435.1	GCA_001672435.1	GCF_001672435.1	100.0	0.86	33	373763	895267	6052692	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;s__Mesorhizobium sp002294985	/home/tianrm/projects/magicc2/data/genomes/GCF_001672435.1/GCF_001672435.1_AA23_genomic.fna	GCF_001672435.1
RS_GCF_003949095.1	GCA_003949095.1	GCF_003949095.1	100.0	0.09	91	124175	286126	4005234	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	/home/tianrm/projects/magicc2/data/genomes/GCF_003949095.1/GCF_003949095.1_ASM394909v1_genomic.fna	GCF_003949095.1
RS_GCF_031624855.1	GCA_031624855.1	GCF_031624855.1	100.0	0.08	57	269516	949600	5439021	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	/home/tianrm/projects/magicc2/data/genomes/GCF_031624855.1/GCF_031624855.1_ASM3162485v1_genomic.fna	GCF_031624855.1
RS_GCF_014495625.1	GCA_014495625.1	GCF_014495625.1	100.0	0.49	40	408642	661612	5133968	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	/home/tianrm/projects/magicc2/data/genomes/GCF_014495625.1/GCF_014495625.1_ASM1449562v1_genomic.fna	GCF_014495625.1
RS_GCF_034809125.1	GCA_034809125.1	GCF_034809125.1	100.0	1.61	47	254187	445153	4768268	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas sp003028475	/home/tianrm/projects/magicc2/data/genomes/GCF_034809125.1/GCF_034809125.1_ASM3480912v1_genomic.fna	GCF_034809125.1
RS_GCF_014198415.1	GCA_014198415.1	GCF_014198415.1	99.96	0.36	47	433342	858121	6894975	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium leguminosarum	/home/tianrm/projects/magicc2/data/genomes/GCF_014198415.1/GCF_014198415.1_ASM1419841v1_genomic.fna	GCF_014198415.1
RS_GCF_037094645.1	GCA_037094645.1	GCF_037094645.1	100.0	0.33	1	6366016	6366016	6366016	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E tolaasii	/home/tianrm/projects/magicc2/data/genomes/GCF_037094645.1/GCF_037094645.1_P_t_RSB_5_11_ONT_WGS_genomic.fna	GCF_037094645.1
RS_GCF_037402835.1	GCA_037402835.1	GCF_037402835.1	100.0	0.04	57	280612	803185	4851126	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio vulnificus	/home/tianrm/projects/magicc2/data/genomes/GCF_037402835.1/GCF_037402835.1_ASM3740283v1_genomic.fna	GCF_037402835.1
RS_GCF_035615315.1	GCA_035615315.1	GCF_035615315.1	100.0	0.66	66	224010	484479	5253686	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E guariconensis	/home/tianrm/projects/magicc2/data/genomes/GCF_035615315.1/GCF_035615315.1_ASM3561531v1_genomic.fna	GCF_035615315.1
RS_GCF_025882045.1	GCA_025882045.1	GCF_025882045.1	100.0	0.06	48	278533	686800	4861865	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pantoea;s__Pantoea ananatis	/home/tianrm/projects/magicc2/data/genomes/GCF_025882045.1/GCF_025882045.1_ASM2588204v1_genomic.fna	GCF_025882045.1
RS_GCF_023006805.1	GCA_023006805.1	GCF_023006805.1	100.0	0.06	29	519949	737047	4748634	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica	/home/tianrm/projects/magicc2/data/genomes/GCF_023006805.1/GCF_023006805.1_ASM2300680v1_genomic.fna	GCF_023006805.1
RS_GCF_003549445.1	GCA_003549445.1	GCF_003549445.1	100.0	0.12	42	4728770	4728770	4821601	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica	/home/tianrm/projects/magicc2/data/genomes/GCF_003549445.1/GCF_003549445.1_ASM354944v1_genomic.fna	GCF_003549445.1
RS_GCF_026194685.1	GCA_026194685.1	GCF_026194685.1	100.0	0.09	79	141487	276477	3951903	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	/home/tianrm/projects/magicc2/data/genomes/GCF_026194685.1/GCF_026194685.1_ASM2619468v1_genomic.fna	GCF_026194685.1
RS_GCF_032489895.1	GCA_032489895.1	GCF_032489895.1	100.0	1.06	45	467757	997413	7567844	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium sp032484785	/home/tianrm/projects/magicc2/data/genomes/GCF_032489895.1/GCF_032489895.1_ASM3248989v1_genomic.fna	GCF_032489895.1
RS_GCF_020150375.1	GCA_020150375.1	GCF_020150375.1	100.0	0.37	3	4727161	4727161	4945534	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Hafnia;s__Hafnia paralvei	/home/tianrm/projects/magicc2/data/genomes/GCF_020150375.1/GCF_020150375.1_ASM2015037v1_genomic.fna	GCF_020150375.1
RS_GCF_030291095.1	GCA_030291095.1	GCF_030291095.1	100.0	0.2	1	4602113	4602113	4602113	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia_Q	/home/tianrm/projects/magicc2/data/genomes/GCF_030291095.1/GCF_030291095.1_ASM3029109v1_genomic.fna	GCF_030291095.1
GB_GCA_032001265.1	GCA_032001265.1		100.0	0.39	49	202468	451449	5755155	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella oxytoca	/home/tianrm/projects/magicc2/data/genomes/GCA_032001265.1/GCA_032001265.1_ASM3200126v1_genomic.fna	GCA_032001265.1
RS_GCF_000699405.1	GCA_000699405.1	GCF_000699405.1	100.0	0.64	65	166765	455962	5563933	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	/home/tianrm/projects/magicc2/data/genomes/GCF_000699405.1/GCF_000699405.1_4006_genomic.fna	GCF_000699405.1
RS_GCF_002119665.1	GCA_002119665.1	GCF_002119665.1	100.0	0.02	1	5380929	5380929	5380929	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella_B;s__Bordetella_B sp002119665	/home/tianrm/projects/magicc2/data/genomes/GCF_002119665.1/GCF_002119665.1_ASM211966v1_genomic.fna	GCF_002119665.1
RS_GCF_034744795.1	GCA_034744795.1	GCF_034744795.1	100.0	0.24	54	385301	1358856	5527779	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella variicola	/home/tianrm/projects/magicc2/data/genomes/GCF_034744795.1/GCF_034744795.1_ASM3474479v1_genomic.fna	GCF_034744795.1
RS_GCF_024364945.1	GCA_024364945.1	GCF_024364945.1	100.0	0.23	3	4999786	4999786	5150418	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica	/home/tianrm/projects/magicc2/data/genomes/GCF_024364945.1/GCF_024364945.1_ASM2436494v1_genomic.fna	GCF_024364945.1
RS_GCF_001609435.1	GCA_001609435.1	GCF_001609435.1	100.0	0.04	49	465886	679233	5140425	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio parahaemolyticus	/home/tianrm/projects/magicc2/data/genomes/GCF_001609435.1/GCF_001609435.1_ASM160943v1_genomic.fna	GCF_001609435.1
RS_GCF_900115235.1	GCA_900115235.1	GCF_900115235.1	100.0	0.12	97	162821	428016	6637840	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_AA	/home/tianrm/projects/magicc2/data/genomes/GCF_900115235.1/GCF_900115235.1_IMG-taxon_2599185319_annotated_assembly_genomic.fna	GCF_900115235.1
RS_GCF_040066995.1	GCA_040066995.1	GCF_040066995.1	100.0	0.09	51	159605	355096	3698000	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	/home/tianrm/projects/magicc2/data/genomes/GCF_040066995.1/GCF_040066995.1_ASM4006699v1_genomic.fna	GCF_040066995.1
RS_GCF_016722785.1	GCA_016722785.1	GCF_016722785.1	100.0	0.97	20	644063	1650239	6137276	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ramlibacter;s__Ramlibacter monticola	/home/tianrm/projects/magicc2/data/genomes/GCF_016722785.1/GCF_016722785.1_ASM1672278v1_genomic.fna	GCF_016722785.1
RS_GCF_037911615.1	GCA_037911615.1	GCF_037911615.1	100.0	0.18	82	116699	250261	3846356	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	/home/tianrm/projects/magicc2/data/genomes/GCF_037911615.1/GCF_037911615.1_ASM3791161v1_genomic.fna	GCF_037911615.1
RS_GCF_002950235.1	GCA_002950235.1	GCF_002950235.1	100.0	0.55	2	4631337	4631337	4691171	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	/home/tianrm/projects/magicc2/data/genomes/GCF_002950235.1/GCF_002950235.1_ASM295023v1_genomic.fna	GCF_002950235.1
GB_GCA_039990215.1	GCA_039990215.1		99.99	0.4	18	431313	882601	4416245	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Nitratireductor_D;s__Nitratireductor_D sp039973095	/home/tianrm/projects/magicc2/data/genomes/GCA_039990215.1/GCA_039990215.1_ASM3999021v1_genomic.fna	GCA_039990215.1
RS_GCF_023717105.1	GCA_023717105.1	GCF_023717105.1	100.0	0.07	36	388074	876866	6466799	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	/home/tianrm/projects/magicc2/data/genomes/GCF_023717105.1/GCF_023717105.1_ASM2371710v1_genomic.fna	GCF_023717105.1
RS_GCF_964212165.1	GCA_964212165.1	GCF_964212165.1	100.0	0.06	29	300373	1920047	4542874	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter hormaechei_C	/home/tianrm/projects/magicc2/data/genomes/GCF_964212165.1/GCF_964212165.1_uvzsr-PT_24_00001-A10-AR_24_00000205_genomic.fna	GCF_964212165.1
GB_GCA_017848965.1	GCA_017848965.1		99.22	0.52	68	102581	226492	4237713	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Azonexus;s__Azonexus aromaticus_B	/home/tianrm/projects/magicc2/data/genomes/GCA_017848965.1/GCA_017848965.1_ASM1784896v1_genomic.fna	GCA_017848965.1
GB_GCA_008727115.1	GCA_008727115.1		100.0	0.0	1	4136480	4136480	4136480	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas testosteroni_E	/home/tianrm/projects/magicc2/data/genomes/GCA_008727115.1/GCA_008727115.1_ASM872711v1_genomic.fna	GCA_008727115.1
RS_GCF_011174715.1	GCA_011174715.1	GCF_011174715.1	100.0	0.02	29	199097	602544	3547764	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter shaoyimingii	/home/tianrm/projects/magicc2/data/genomes/GCF_011174715.1/GCF_011174715.1_ASM1117471v1_genomic.fna	GCF_011174715.1
RS_GCF_003549325.1	GCA_003549325.1	GCF_003549325.1	100.0	0.05	25	4691619	4691619	4721304	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica	/home/tianrm/projects/magicc2/data/genomes/GCF_003549325.1/GCF_003549325.1_ASM354932v1_genomic.fna	GCF_003549325.1
RS_GCF_041213435.1	GCA_041213435.1	GCF_041213435.1	100.0	1.06	7	5477386	5477386	6187723	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	/home/tianrm/projects/magicc2/data/genomes/GCF_041213435.1/GCF_041213435.1_ASM4121343v1_genomic.fna	GCF_041213435.1
RS_GCF_900478485.1	GCA_900478485.1	GCF_900478485.1	100.0	0.58	61	289150	793463	5215410	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	/home/tianrm/projects/magicc2/data/genomes/GCF_900478485.1/GCF_900478485.1_17261_7_8_genomic.fna	GCF_900478485.1
RS_GCF_001997485.1	GCA_001997485.1	GCF_001997485.1	100.0	0.05	62	194950	714413	4647391	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica	/home/tianrm/projects/magicc2/data/genomes/GCF_001997485.1/GCF_001997485.1_ASM199748v1_genomic.fna	GCF_001997485.1
RS_GCF_016776345.1	GCA_016776345.1	GCF_016776345.1	100.0	0.11	1	4832919	4832919	4832919	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	/home/tianrm/projects/magicc2/data/genomes/GCF_016776345.1/GCF_016776345.1_ASM1677634v1_genomic.fna	GCF_016776345.1
RS_GCF_901538425.1	GCA_901538425.1	GCF_901538425.1	100.0	0.07	74	231088	449328	5502862	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	/home/tianrm/projects/magicc2/data/genomes/GCF_901538425.1/GCF_901538425.1_1753_genomic.fna	GCF_901538425.1
RS_GCF_036575205.1	GCA_036575205.1	GCF_036575205.1	100.0	0.01	12	4216156	4216156	5573594	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella quasipneumoniae	/home/tianrm/projects/magicc2/data/genomes/GCF_036575205.1/GCF_036575205.1_ASM3657520v1_genomic.fna	GCF_036575205.1
RS_GCF_017808555.1	GCA_017808555.1	GCF_017808555.1	100.0	0.53	3	4095724	4095724	4105715	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus;s__Proteus mirabilis	/home/tianrm/projects/magicc2/data/genomes/GCF_017808555.1/GCF_017808555.1_ASM1780855v1_genomic.fna	GCF_017808555.1
RS_GCF_900607415.1	GCA_900607415.1	GCF_900607415.1	100.0	1.12	6	5372093	5372093	6065216	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	/home/tianrm/projects/magicc2/data/genomes/GCF_900607415.1/GCF_900607415.1_kpneu003_genomic.fna	GCF_900607415.1
RS_GCF_037136335.1	GCA_037136335.1	GCF_037136335.1	100.0	0.21	41	523333	1374590	4853497	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pectobacterium;s__Pectobacterium carotovorum	/home/tianrm/projects/magicc2/data/genomes/GCF_037136335.1/GCF_037136335.1_ASM3713633v1_genomic.fna	GCF_037136335.1
GB_GCA_022844275.1	GCA_022844275.1		98.93	0.93	25	602391	1017676	6075391	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Ga0077530;s__Ga0077530 sp001464655	/home/tianrm/projects/magicc2/data/genomes/GCA_022844275.1/GCA_022844275.1_ASM2284427v1_genomic.fna	GCA_022844275.1
RS_GCF_000022985.1	GCA_000022985.1	GCF_000022985.1	100.0	0.1	1	2313035	2313035	2313035	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Aggregatibacter;s__Aggregatibacter aphrophilus	/home/tianrm/projects/magicc2/data/genomes/GCF_000022985.1/GCF_000022985.1_ASM2298v1_genomic.fna	GCF_000022985.1
RS_GCF_000351765.1	GCA_000351765.1	GCF_000351765.1	100.0	0.04	42	214946	474253	4791673	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	/home/tianrm/projects/magicc2/data/genomes/GCF_000351765.1/GCF_000351765.1_Esch_coli_KTE81_V1_genomic.fna	GCF_000351765.1
RS_GCF_002098005.1	GCA_002098005.1	GCF_002098005.1	100.0	0.01	98	216033	600706	4038804	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio cholerae	/home/tianrm/projects/magicc2/data/genomes/GCF_002098005.1/GCF_002098005.1_ASM209800v1_genomic.fna	GCF_002098005.1
RS_GCF_014170635.1	GCA_014170635.1	GCF_014170635.1	100.0	0.64	4	5134757	5134757	5474731	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	/home/tianrm/projects/magicc2/data/genomes/GCF_014170635.1/GCF_014170635.1_ASM1417063v1_genomic.fna	GCF_014170635.1
RS_GCF_001887995.2	GCA_001887995.2	GCF_001887995.2	100.0	0.18	4	5239924	5239924	5461882	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	/home/tianrm/projects/magicc2/data/genomes/GCF_001887995.2/GCF_001887995.2_ASM188799v2_genomic.fna	GCF_001887995.2
RS_GCF_003358165.1	GCA_003358165.1	GCF_003358165.1	100.0	0.5	97	313179	997837	4897098	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	/home/tianrm/projects/magicc2/data/genomes/GCF_003358165.1/GCF_003358165.1_ASM335816v1_genomic.fna	GCF_003358165.1
GB_GCA_040794305.1	GCA_040794305.1		100.0	0.06	74	163992	409556	4544695	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__Thiodiazotropha;s__Thiodiazotropha endolucinida	/home/tianrm/projects/magicc2/data/genomes/GCA_040794305.1/GCA_040794305.1_ASM4079430v1_genomic.fna	GCA_040794305.1
RS_GCF_000278625.1	GCA_000278625.1	GCF_000278625.1	100.0	0.07	4	3948874	3948874	4081420	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	/home/tianrm/projects/magicc2/data/genomes/GCF_000278625.1/GCF_000278625.1_AcbauOIFC137v1.0_genomic.fna	GCF_000278625.1
GB_GCA_036777525.1	GCA_036777525.1		100.0	0.44	39	248175	500377	4980589	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Stutzerimonas;s__Stutzerimonas stutzeri	/home/tianrm/projects/magicc2/data/genomes/GCA_036777525.1/GCA_036777525.1_ASM3677752v1_genomic.fna	GCA_036777525.1
RS_GCF_037172745.1	GCA_037172745.1	GCF_037172745.1	99.99	0.5	87	179239	346800	5595556	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E guariconensis_C	/home/tianrm/projects/magicc2/data/genomes/GCF_037172745.1/GCF_037172745.1_ASM3717274v1_genomic.fna	GCF_037172745.1
RS_GCF_000500365.1	GCA_000500365.1	GCF_000500365.1	100.0	0.04	90	188126	492075	5137870	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio parahaemolyticus	/home/tianrm/projects/magicc2/data/genomes/GCF_000500365.1/GCF_000500365.1_VIP4-0439_genomic.fna	GCF_000500365.1
RS_GCF_028737555.1	GCA_028737555.1	GCF_028737555.1	100.0	0.29	73	327277	698354	5754234	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella quasipneumoniae	/home/tianrm/projects/magicc2/data/genomes/GCF_028737555.1/GCF_028737555.1_ASM2873755v1_genomic.fna	GCF_028737555.1
RS_GCF_902499415.1	GCA_902499415.1	GCF_902499415.1	100.0	0.1	55	310851	486319	5263468	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	/home/tianrm/projects/magicc2/data/genomes/GCF_902499415.1/GCF_902499415.1_SB5918_genomic.fna	GCF_902499415.1
RS_GCF_023061185.1	GCA_023061185.1	GCF_023061185.1	100.0	0.02	60	145535	459083	3340801	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Chromohalobacter;s__Chromohalobacter beijerinckii	/home/tianrm/projects/magicc2/data/genomes/GCF_023061185.1/GCF_023061185.1_ASM2306118v1_genomic.fna	GCF_023061185.1
RS_GCF_900249705.1	GCA_900249705.1	GCF_900249705.1	100.0	0.56	75	345393	804720	6586675	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus;s__Cupriavidus taiwanensis	/home/tianrm/projects/magicc2/data/genomes/GCF_900249705.1/GCF_900249705.1_CBM2585_genomic.fna	GCF_900249705.1
RS_GCF_030017095.1	GCA_030017095.1	GCF_030017095.1	100.0	0.19	41	465236	1235787	5007779	Bacteria	Pseudomonadota	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pantoea;s__Pantoea dispersa	/home/tianrm/projects/magicc2/data/genomes/GCF_030017095.1/GCF_030017095.1_ASM3001709v1_genomic.fna	GCF_030017095.1
