gtdb_accession	ncbi_accession	gcf_accession	checkm2_completeness	checkm2_contamination	contig_count	n50_contigs	longest_contig	genome_size	domain	phylum	gtdb_taxonomy	fasta_path	download_dir
RS_GCF_030734285.1	GCA_030734285.1	GCF_030734285.1	98.78	1.96	2	4145149	4145149	5168305	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Natronococcus;s__Natronococcus sp030734285	/home/tianrm/projects/magicc2/data/genomes/GCF_030734285.1/GCF_030734285.1_ASM3073428v1_genomic.fna	GCF_030734285.1
RS_GCF_000970045.1	GCA_000970045.1	GCF_000970045.1	99.91	0.24	1	4211468	4211468	4211468	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__MTP4;s__MTP4 sp000970045	/home/tianrm/projects/magicc2/data/genomes/GCF_000970045.1/GCF_000970045.1_ASM97004v1_genomic.fna	GCF_000970045.1
RS_GCF_023008545.1	GCA_023008545.1	GCF_023008545.1	99.99	1.7	3	3656043	3656043	4611642	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Natribaculum;s__Natribaculum luteum	/home/tianrm/projects/magicc2/data/genomes/GCF_023008545.1/GCF_023008545.1_ASM2300854v1_genomic.fna	GCF_023008545.1
RS_GCF_002507545.1	GCA_002507545.1	GCF_002507545.1	99.92	0.15	51	71297	186274	2274654	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus;s__Archaeoglobus sp002507545	/home/tianrm/projects/magicc2/data/genomes/GCF_002507545.1/GCF_002507545.1_ASM250754v1_genomic.fna	GCF_002507545.1
RS_GCF_000009185.1	GCA_000009185.1	GCF_000009185.1	99.35	0.59	2	3132494	3132494	3179361	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Haloquadratum;s__Haloquadratum walsbyi	/home/tianrm/projects/magicc2/data/genomes/GCF_000009185.1/GCF_000009185.1_ASM918v1_genomic.fna	GCF_000009185.1
RS_GCF_000336975.1	GCA_000336975.1	GCF_000336975.1	98.96	0.49	38	192908	630009	3587033	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Haloferax;s__Haloferax volcanii	/home/tianrm/projects/magicc2/data/genomes/GCF_000336975.1/GCF_000336975.1_ASM33697v1_genomic.fna	GCF_000336975.1
RS_GCF_000336655.1	GCA_000336655.1	GCF_000336655.1	99.99	0.68	79	152980	295811	4338576	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Halobiforma;s__Halobiforma lacisalsi	/home/tianrm/projects/magicc2/data/genomes/GCF_000336655.1/GCF_000336655.1_ASM33665v1_genomic.fna	GCF_000336655.1
GB_GCA_027460535.1	GCA_027460535.1		99.84	0.69	37	123071	302553	2901755	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanoperedenaceae;g__Methanoperedens;s__Methanoperedens sp027460535	/home/tianrm/projects/magicc2/data/genomes/GCA_027460535.1/GCA_027460535.1_ASM2746053v1_genomic.fna	GCA_027460535.1
RS_GCF_028329825.1	GCA_028329825.1	GCF_028329825.1	99.96	0.47	26	958124	1076534	3455487	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halorubrum;s__Halorubrum ezzemoulense	/home/tianrm/projects/magicc2/data/genomes/GCF_028329825.1/GCF_028329825.1_ASM2832982v1_genomic.fna	GCF_028329825.1
RS_GCF_028211395.1	GCA_028211395.1	GCF_028211395.1	99.95	0.41	89	976351	1150072	3591159	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halorubrum;s__Halorubrum ezzemoulense	/home/tianrm/projects/magicc2/data/genomes/GCF_028211395.1/GCF_028211395.1_ASM2821139v1_genomic.fna	GCF_028211395.1
RS_GCF_021963785.1	GCA_021963785.1	GCF_021963785.1	99.37	0.52	9	511099	1139193	3037489	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Halobacterium;s__Halobacterium sp001485535	/home/tianrm/projects/magicc2/data/genomes/GCF_021963785.1/GCF_021963785.1_ASM2196378v1_genomic.fna	GCF_021963785.1
GB_GCA_903871465.1	GCA_903871465.1		99.62	1.62	81	59236	279086	3132245	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix sp903871465	/home/tianrm/projects/magicc2/data/genomes/GCA_903871465.1/GCA_903871465.1_freshwater_MAG_---_AM-2014-D8_bin-1081_genomic.fna	GCA_903871465.1
RS_GCF_000069025.1	GCA_000069025.1	GCF_000069025.1	99.93	0.2	5	2000962	2000962	2668776	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Halobacterium;s__Halobacterium salinarum	/home/tianrm/projects/magicc2/data/genomes/GCF_000069025.1/GCF_000069025.1_ASM6902v1_genomic.fna	GCF_000069025.1
RS_GCF_017357105.1	GCA_017357105.2	GCF_017357105.1	99.96	1.15	2	4004921	4004921	4235112	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Natronosalvus;s__Natronosalvus caseinilyticus	/home/tianrm/projects/magicc2/data/genomes/GCF_017357105.1/GCF_017357105.1_ASM1735710v2_genomic.fna	GCF_017357105.1
RS_GCF_000495475.1	GCA_000495475.1	GCF_000495475.1	99.57	0.74	72	119068	304316	3675087	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halorarum;s__Halorarum tyrrellense	/home/tianrm/projects/magicc2/data/genomes/GCF_000495475.1/GCF_000495475.1_Htyrrel1.0_genomic.fna	GCF_000495475.1
RS_GCF_000025865.1	GCA_000025865.1	GCF_000025865.1	99.99	0.03	1	2012424	2012424	2012424	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalophilus;s__Methanohalophilus mahii	/home/tianrm/projects/magicc2/data/genomes/GCF_000025865.1/GCF_000025865.1_ASM2586v1_genomic.fna	GCF_000025865.1
RS_GCF_000337475.1	GCA_000337475.1	GCF_000337475.1	99.99	0.67	94	113767	315206	3522035	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Natrinema;s__Natrinema limicola	/home/tianrm/projects/magicc2/data/genomes/GCF_000337475.1/GCF_000337475.1_ASM33747v1_genomic.fna	GCF_000337475.1
RS_GCF_004114375.1	GCA_004114375.1	GCF_004114375.1	99.34	1.2	4	3374117	3374117	3668425	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halorubrum;s__Halorubrum sp004114375	/home/tianrm/projects/magicc2/data/genomes/GCF_004114375.1/GCF_004114375.1_ASM411437v1_genomic.fna	GCF_004114375.1
RS_GCF_000196655.1	GCA_000196655.1	GCF_000196655.1	99.89	0.02	2	2242317	2242317	2406232	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalobium;s__Methanohalobium evestigatum	/home/tianrm/projects/magicc2/data/genomes/GCF_000196655.1/GCF_000196655.1_ASM19665v1_genomic.fna	GCF_000196655.1
RS_GCF_000470655.1	GCA_000470655.1	GCF_000470655.1	99.99	0.54	2	2815791	2815791	3146160	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halorhabdus;s__Halorhabdus tiamatea	/home/tianrm/projects/magicc2/data/genomes/GCF_000470655.1/GCF_000470655.1_HATI1_genomic.fna	GCF_000470655.1
RS_GCF_900182765.1	GCA_900182765.1	GCF_900182765.1	99.24	0.3	37	166367	342903	3067455	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halobellus;s__Halobellus salinus	/home/tianrm/projects/magicc2/data/genomes/GCF_900182765.1/GCF_900182765.1_IMG-taxon_2724679816_annotated_assembly_genomic.fna	GCF_900182765.1
RS_GCF_900773955.1	GCA_900773955.1	GCF_900773955.1	99.96	0.58	29	318907	402465	2323185	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanococcoides;s__Methanococcoides vulcani	/home/tianrm/projects/magicc2/data/genomes/GCF_900773955.1/GCF_900773955.1_Methanococcoides_vulcani_SLH33_genomic.fna	GCF_900773955.1
RS_GCF_000403645.1	GCA_000403645.1	GCF_000403645.1	99.21	0.79	1	3255260	3255260	3255260	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Salinarchaeaceae;g__Salinarchaeum;s__Salinarchaeum sp000403645	/home/tianrm/projects/magicc2/data/genomes/GCF_000403645.1/GCF_000403645.1_ASM40364v1_genomic.fna	GCF_000403645.1
RS_GCF_024464655.1	GCA_024464655.1	GCF_024464655.1	99.99	0.65	23	367358	837212	3408193	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halobellus;s__Halobellus inordinatus	/home/tianrm/projects/magicc2/data/genomes/GCF_024464655.1/GCF_024464655.1_ASM2446465v1_genomic.fna	GCF_024464655.1
RS_GCF_000336815.1	GCA_000336815.1	GCF_000336815.1	98.81	1.02	58	256889	543135	3998799	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Haloferax;s__Haloferax prahovense	/home/tianrm/projects/magicc2/data/genomes/GCF_000336815.1/GCF_000336815.1_ASM33681v1_genomic.fna	GCF_000336815.1
GB_GCA_036749395.1	GCA_036749395.1		99.85	0.58	42	115329	364707	3083444	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina thermophila	/home/tianrm/projects/magicc2/data/genomes/GCA_036749395.1/GCA_036749395.1_ASM3674939v1_genomic.fna	GCA_036749395.1
RS_GCF_000226975.2	GCA_000226975.3	GCF_000226975.2	99.99	0.58	3	4161587	4161587	4381543	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Halobiforma;s__Halobiforma lacisalsi	/home/tianrm/projects/magicc2/data/genomes/GCF_000226975.2/GCF_000226975.2_ASM22697v3_genomic.fna	GCF_000226975.2
RS_GCF_028330605.1	GCA_028330605.1	GCF_028330605.1	100.0	0.47	53	281718	1111137	3515279	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halorubrum;s__Halorubrum ezzemoulense	/home/tianrm/projects/magicc2/data/genomes/GCF_028330605.1/GCF_028330605.1_ASM2833060v1_genomic.fna	GCF_028330605.1
RS_GCF_900108505.1	GCA_900108505.1	GCF_900108505.1	99.61	0.61	44	266672	698714	3136824	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halopenitus;s__Halopenitus malekzadehii	/home/tianrm/projects/magicc2/data/genomes/GCF_900108505.1/GCF_900108505.1_IMG-taxon_2651870118_annotated_assembly_genomic.fna	GCF_900108505.1
RS_GCF_023913515.1	GCA_023913515.1	GCF_023913515.1	99.96	1.83	3	3971974	3971974	4743419	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Natronococcus;s__Natronococcus sp023913515	/home/tianrm/projects/magicc2/data/genomes/GCF_023913515.1/GCF_023913515.1_ASM2391351v1_genomic.fna	GCF_023913515.1
GB_GCA_000337115.1	GCA_000337115.1		99.25	0.15	68	162183	320959	3895275	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Natrinema;s__Natrinema thermotolerans	/home/tianrm/projects/magicc2/data/genomes/GCA_000337115.1/GCA_000337115.1_ASM33711v1_genomic.fna	GCA_000337115.1
RS_GCF_012726155.1	GCA_012726155.1	GCF_012726155.1	99.93	0.8	23	335076	727965	3928990	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Haloarcula;s__Haloarcula rubripromontorii	/home/tianrm/projects/magicc2/data/genomes/GCF_012726155.1/GCF_012726155.1_ASM1272615v1_genomic.fna	GCF_012726155.1
RS_GCF_024730625.1	GCA_024730625.1	GCF_024730625.1	99.83	0.32	3	3048879	3048879	3720723	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Haloferax;s__Haloferax larsenii	/home/tianrm/projects/magicc2/data/genomes/GCF_024730625.1/GCF_024730625.1_ASM2473062v1_genomic.fna	GCF_024730625.1
RS_GCF_000337275.1	GCA_000337275.1	GCF_000337275.1	99.98	1.86	84	203070	472379	4405164	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Haloarcula;s__Haloarcula marismortui	/home/tianrm/projects/magicc2/data/genomes/GCF_000337275.1/GCF_000337275.1_ASM33727v1_genomic.fna	GCF_000337275.1
RS_GCF_030848575.1	GCA_030848575.1	GCF_030848575.1	99.99	0.72	15	1472261	1630189	4189745	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Haloarcula;s__Haloarcula sp030848575	/home/tianrm/projects/magicc2/data/genomes/GCF_030848575.1/GCF_030848575.1_ASM3084857v1_genomic.fna	GCF_030848575.1
RS_GCF_031312595.1	GCA_031312595.1	GCF_031312595.1	99.97	0.08	2	2794531	2794531	2798037	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus sediminis	/home/tianrm/projects/magicc2/data/genomes/GCF_031312595.1/GCF_031312595.1_ASM3131259v1_genomic.fna	GCF_031312595.1
RS_GCF_030848585.1	GCA_030848585.1	GCF_030848585.1	99.98	0.56	35	326920	969481	3570501	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halobellus;s__Halobellus inordinatus	/home/tianrm/projects/magicc2/data/genomes/GCF_030848585.1/GCF_030848585.1_ASM3084858v1_genomic.fna	GCF_030848585.1
RS_GCF_000455345.1	GCA_000455345.1	GCF_000455345.1	99.7	0.47	11	588788	1202953	3906364	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Halopiger_A;s__Halopiger_A goleimassiliensis	/home/tianrm/projects/magicc2/data/genomes/GCF_000455345.1/GCF_000455345.1_Halgo_genomic.fna	GCF_000455345.1
RS_GCF_001017125.1	GCA_001017125.1	GCF_001017125.1	99.97	0.33	30	223976	482623	2489717	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__Methanoculleus sediminis	/home/tianrm/projects/magicc2/data/genomes/GCF_001017125.1/GCF_001017125.1_ASM101712v1_genomic.fna	GCF_001017125.1
GB_GCA_035418285.1	GCA_035418285.1		99.46	0.24	84	42560	155944	2009178	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanolinea_A;s__Methanolinea_A sp029547605	/home/tianrm/projects/magicc2/data/genomes/GCA_035418285.1/GCA_035418285.1_ASM3541828v1_genomic.fna	GCA_035418285.1
RS_GCF_900103505.1	GCA_900103505.1	GCF_900103505.1	99.89	1.33	74	129311	303177	3768606	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Haloarchaeobius;s__Haloarchaeobius iranensis	/home/tianrm/projects/magicc2/data/genomes/GCF_900103505.1/GCF_900103505.1_IMG-taxon_2651870127_annotated_assembly_genomic.fna	GCF_900103505.1
RS_GCF_900774285.1	GCA_900774285.1	GCF_900774285.1	99.45	0.9	45	241508	382087	2341365	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanococcoides;s__Methanococcoides vulcani	/home/tianrm/projects/magicc2/data/genomes/GCF_900774285.1/GCF_900774285.1_Methanococcoides_NM1_genomic.fna	GCF_900774285.1
GB_GCA_000224475.1	GCA_000224475.1		99.95	0.61	3	2913689	2913689	3643158	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halolamina;s__Halolamina sp000224475	/home/tianrm/projects/magicc2/data/genomes/GCA_000224475.1/GCA_000224475.1_ASM22447v1_genomic.fna	GCA_000224475.1
RS_GCF_000336615.1	GCA_000336615.1	GCF_000336615.1	99.99	0.78	81	242125	645544	4225424	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Haloarcula;s__Haloarcula amylolytica	/home/tianrm/projects/magicc2/data/genomes/GCF_000336615.1/GCF_000336615.1_ASM33661v1_genomic.fna	GCF_000336615.1
RS_GCF_020736485.1	GCA_020736485.1	GCF_020736485.1	99.43	0.06	3	2012898	2012898	2291038	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Halobacterium;s__Halobacterium salinarum	/home/tianrm/projects/magicc2/data/genomes/GCF_020736485.1/GCF_020736485.1_ASM2073648v1_genomic.fna	GCF_020736485.1
RS_GCF_009674605.1	GCA_009674605.1	GCF_009674605.1	98.1	0.15	3	2982643	2982643	3561692	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Haloferax;s__Haloferax litoreum	/home/tianrm/projects/magicc2/data/genomes/GCF_009674605.1/GCF_009674605.1_ASM967460v1_genomic.fna	GCF_009674605.1
RS_GCF_003992375.1	GCA_003992375.1	GCF_003992375.1	99.98	0.48	25	319607	1115539	3316667	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halomicrobium;s__Halomicrobium mukohataei	/home/tianrm/projects/magicc2/data/genomes/GCF_003992375.1/GCF_003992375.1_ASM399237v1_genomic.fna	GCF_003992375.1
RS_GCF_004209855.1	GCA_004209855.1	GCF_004209855.1	99.85	0.1	81	99213	343043	3666078	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Natrinema;s__Natrinema altunense	/home/tianrm/projects/magicc2/data/genomes/GCF_004209855.1/GCF_004209855.1_ASM420985v1_genomic.fna	GCF_004209855.1
RS_GCF_011440375.1	GCA_011440375.1	GCF_011440375.1	99.79	1.82	6	1033768	1703293	3764456	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Halorubellus;s__Halorubellus sp011440375	/home/tianrm/projects/magicc2/data/genomes/GCF_011440375.1/GCF_011440375.1_ASM1144037v1_genomic.fna	GCF_011440375.1
RS_GCF_000336635.1	GCA_000336635.1	GCF_000336635.1	99.99	1.92	48	324922	552199	4280359	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Haloarcula;s__Haloarcula japonica	/home/tianrm/projects/magicc2/data/genomes/GCF_000336635.1/GCF_000336635.1_ASM33663v1_genomic.fna	GCF_000336635.1
GB_GCA_025517465.1	GCA_025517465.1		99.2	1.85	19	424686	961656	4252689	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halomicrobium;s__Halomicrobium sp025517465	/home/tianrm/projects/magicc2/data/genomes/GCA_025517465.1/GCA_025517465.1_ASM2551746v1_genomic.fna	GCA_025517465.1
RS_GCF_000504205.1	GCA_000504205.1	GCF_000504205.1	99.95	0.18	1	3151883	3151883	3151883	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus tindarius	/home/tianrm/projects/magicc2/data/genomes/GCF_000504205.1/GCF_000504205.1_ASM50420v1_genomic.fna	GCF_000504205.1
GB_GCA_004366975.1	GCA_004366975.1		99.97	0.0	56	53185	124023	1861238	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Geoglobus;s__Geoglobus sp002494725	/home/tianrm/projects/magicc2/data/genomes/GCA_004366975.1/GCA_004366975.1_ASM436697v1_genomic.fna	GCA_004366975.1
GB_GCA_019429385.1	GCA_019429385.1		100.0	0.35	70	50896	159398	2400975	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanocomedenaceae;g__QBUR01;s__QBUR01 sp019429385	/home/tianrm/projects/magicc2/data/genomes/GCA_019429385.1/GCA_019429385.1_ASM1942938v1_genomic.fna	GCA_019429385.1
GB_GCA_014361255.1	GCA_014361255.1		99.84	0.1	43	175501	308074	1895070	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix_B;s__Methanothrix_B thermoacetophila	/home/tianrm/projects/magicc2/data/genomes/GCA_014361255.1/GCA_014361255.1_ASM1436125v1_genomic.fna	GCA_014361255.1
GB_GCA_026414505.1	GCA_026414505.1		98.65	0.0	27	62966	134668	1255829	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WYZ-LMO2;s__WYZ-LMO2 sp025058735	/home/tianrm/projects/magicc2/data/genomes/GCA_026414505.1/GCA_026414505.1_ASM2641450v1_genomic.fna	GCA_026414505.1
RS_GCF_000337155.1	GCA_000337155.1	GCF_000337155.1	99.75	0.18	52	184807	534301	3774970	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Natrinema;s__Natrinema altunense	/home/tianrm/projects/magicc2/data/genomes/GCF_000337155.1/GCF_000337155.1_ASM33715v1_genomic.fna	GCF_000337155.1
RS_GCF_016917835.2	GCA_016917835.3	GCF_016917835.2	99.66	0.03	5	1989773	1989773	2447374	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Halobacterium;s__Halobacterium salinarum	/home/tianrm/projects/magicc2/data/genomes/GCF_016917835.2/GCF_016917835.2_ASM1691783v3_genomic.fna	GCF_016917835.2
RS_GCF_000023965.1	GCA_000023965.1	GCF_000023965.1	99.98	0.48	2	3110487	3110487	3332349	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halomicrobium;s__Halomicrobium mukohataei	/home/tianrm/projects/magicc2/data/genomes/GCF_000023965.1/GCF_000023965.1_ASM2396v1_genomic.fna	GCF_000023965.1
RS_GCF_014635105.1	GCA_014635105.1	GCF_014635105.1	99.97	1.13	21	608467	860833	3878884	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Haloferax;s__Haloferax denitrificans	/home/tianrm/projects/magicc2/data/genomes/GCF_014635105.1/GCF_014635105.1_ASM1463510v1_genomic.fna	GCF_014635105.1
RS_GCF_010692905.1	GCA_010692905.1	GCF_010692905.1	99.71	1.59	1	3706983	3706983	3706983	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Haloferax;s__Haloferax volcanii	/home/tianrm/projects/magicc2/data/genomes/GCF_010692905.1/GCF_010692905.1_ASM1069290v1_genomic.fna	GCF_010692905.1
RS_GCF_023195915.1	GCA_023195915.1	GCF_023195915.1	99.88	1.63	46	2013824	2013824	2601197	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__Methanoculleus sp023195915	/home/tianrm/projects/magicc2/data/genomes/GCF_023195915.1/GCF_023195915.1_ASM2319591v1_genomic.fna	GCF_023195915.1
