tier	group_key	draft_accession	complete_accession	organism	group	species_taxid	strain	draft_level	complete_level	draft_biosample	complete_biosample	draft_contigs	complete_contigs	draft_bp	complete_bp	size_ratio_draft_over_complete	draft_gc	complete_gc	draft_excluded_from_refseq	complete_excluded_from_refseq	draft_submitter	complete_submitter	draft_release_date	complete_release_date	n_complete_in_group	n_draft_in_group	draft_ftp	complete_ftp	ratio
same_biosample	SAMN01813432	GCA_000487715.1	GCA_018338315.1	Salmonella enterica subsp. enterica serovar Cubana str. CFSAN001083	bacteria	28901	strain=CFSAN001083	Contig	Complete Genome	SAMN01813432	SAMN01813432	930	1	4824034	5019202	0.9611	52.000000	52.000000	annotation fails completeness check	from large multi-isolate project	FDA	Center for Food Safety and Applied Nutrition	2013-10-28	2021-05-11	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/487/715/GCA_000487715.1_ASM48771v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/338/315/GCA_018338315.1_ASM1833831v1/	0.9611
same_biosample	SAMN01816347	GCA_000487735.1	GCA_018338295.1	Salmonella enterica subsp. enterica serovar Havana str. CFSAN001082	bacteria	28901	strain=CFSAN001082	Contig	Complete Genome	SAMN01816347	SAMN01816347	480	1	4620389	4747850	0.9732	52.500000	52.500000	na	from large multi-isolate project	FDA	Center for Food Safety and Applied Nutrition	2013-10-28	2021-05-11	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/487/735/GCA_000487735.1_ASM48773v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/338/295/GCA_018338295.1_ASM1833829v1/	0.9732
same_biosample	SAMN01816346	GCA_000487755.1	GCA_018338335.1	Salmonella enterica subsp. enterica serovar London str. CFSAN001081	bacteria	28901	strain=CFSAN001081	Contig	Complete Genome	SAMN01816346	SAMN01816346	1963	1	4240424	4631614	0.9155	53.000000	52.500000	fragmented assembly	from large multi-isolate project	FDA	Center for Food Safety and Applied Nutrition	2013-10-28	2021-05-11	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/487/755/GCA_000487755.1_ASM48775v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/338/335/GCA_018338335.1_ASM1833833v1/	0.9155
same_biosample	SAMN02597167	GCA_000504265.1	GCA_009761735.1	Mesorhizobium japonicum R7A	bacteria	2066070	strain=R7A	Scaffold	Complete Genome	SAMN02597167	SAMN02597167	3	1	6529530	6529994	0.9999	63.000000	63.000000	na	na	JGI	University of Otago	2013-12-05	2019-12-17	2	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/504/265/GCA_000504265.1_ASM50426v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/761/735/GCA_009761735.1_ASM976173v1/	0.9999
same_biosample	SAMN02597176	GCA_000510665.1	GCA_013315775.1	Sinorhizobium meliloti WSM1022	bacteria	382	strain=WSM1022	Scaffold	Chromosome	SAMN02597176	SAMN02597176	126	3	6641566	6751834	0.9837	62.000000	62.000000	na	na	JGI	University of Warwick	2013-12-18	2020-06-10	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/510/665/GCA_000510665.1_ASM51066v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/315/775/GCA_013315775.1_ASM1331577v1/	0.9837
same_biosample	SAMN02304041	GCA_000513035.1	GCA_013167655.1	Escherichia coli O157:H7 str. F8092B	bacteria	562	strain=F8092B	Contig	Complete Genome	SAMN02304041	SAMN02304041	9	2	5604406	5618714	0.9975	50.500000	50.500000	na	na	USDA	United State Department of Agriculture	2013-11-22	2020-05-26	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/513/035/GCA_000513035.1_E._coli_O157/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/167/655/GCA_013167655.1_ASM1316765v1/	0.9975
same_biosample	SAMN02597285	GCA_000517145.1	GCA_013170845.1	Mesorhizobium loti R88b	bacteria	381	strain=R88b	Scaffold	Complete Genome	SAMN02597285	SAMN02597285	14	1	7195110	7207166	0.9983	62.500000	62.500000	na	na	JGI	University of Otago	2014-01-08	2020-05-26	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/517/145/GCA_000517145.1_ASM51714v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/170/845/GCA_013170845.1_ASM1317084v1/	0.9983
same_biosample	SAMN02422700	GCA_000524845.1	GCA_018986955.1	Salmonella enterica subsp. enterica serovar Bovismorbificans str. Sal610	bacteria	28901	strain=Sal610	Contig	Chromosome	SAMN02422700	SAMN02422700	106	2	4856095	4891777	0.9927	52.000000	52.000000	na	from large multi-isolate project	OARSA, CFSAN	CFSAN	2013-12-19	2021-06-22	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/524/845/GCA_000524845.1_sal610/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/986/955/GCA_018986955.1_ASM1898695v1/	0.9927
same_biosample	SAMN02138600	GCA_000534495.1	GCA_018075245.1	Enterobacter sp. BWH 37	bacteria	1329836	strain=BWH 37	Scaffold	Complete Genome	SAMN02138600	SAMN02138600	15	4	5283674	5255410	1.0054	54.500000	54.500000	na	na	Broad Institute	Broad Institute	2014-02-03	2021-04-19	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/534/495/GCA_000534495.1_Ente_cloa_complex_BWH_37_V1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/075/245/GCA_018075245.1_ASM1807524v1/	1.0054
same_biosample	SAMN02138547	GCA_000534675.1	GCA_018075005.1	Enterobacter sp. MGH 7	bacteria	1329816	strain=MGH 7	Scaffold	Complete Genome	SAMN02138547	SAMN02138547	26	4	5276280	5305481	0.9945	55.000000	55.000000	na	na	Broad Institute	Broad Institute	2014-02-03	2021-04-19	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/534/675/GCA_000534675.1_Ente_cloa_complex_MGH_7_V2/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/075/005/GCA_018075005.1_ASM1807500v1/	0.9945
same_biosample	SAMN02138543	GCA_000534755.1	GCA_018075145.1	Enterobacter sp. MGH 3	bacteria	1329812	strain=MGH 3	Scaffold	Complete Genome	SAMN02138543	SAMN02138543	35	8	5163108	5226758	0.9878	55.000000	55.000000	na	na	Broad Institute	Broad Institute	2014-02-03	2021-04-19	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/534/755/GCA_000534755.1_Ente_cloa_complex_MGH_3_V2/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/075/145/GCA_018075145.1_ASM1807514v1/	0.9878
same_biosample	SAMN02138579	GCA_000567725.1	GCA_018075085.1	Klebsiella pneumoniae MGH 39	bacteria	573	strain=MGH 39	Scaffold	Complete Genome	SAMN02138579	SAMN02138579	26	4	5734362	5730426	1.0007	57.000000	57.000000	na	na	Broad Institute	Broad Institute	2014-02-07	2021-04-19	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/567/725/GCA_000567725.1_Kleb_pneu_MGH_39_V1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/075/085/GCA_018075085.1_ASM1807508v1/	1.0007
same_biosample	SAMN01998190	GCA_000576655.2	GCA_034265375.1	Escherichia coli MP1	bacteria	562	strain=MP1	Contig	Complete Genome	SAMN01998190	SAMN01998190	77	2	4765458	4794533	0.9939	50.500000	50.500000	na	na	University of Pennsylvania	Univeristy of Alberta	2014-02-24	2023-12-11	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/576/655/GCA_000576655.2_MP1_1.0/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/265/375/GCA_034265375.1_ASM3426537v1/	0.9939
same_biosample	SAMN01087967	GCA_000603285.1	GCA_018338435.1	Salmonella enterica subsp. enterica serovar Heidelberg str. SARA37	bacteria	28901	strain=SARA37	Contig	Complete Genome	SAMN01087967	SAMN01087967	74	2	4945378	5004462	0.9882	52.000000	52.000000	na	from large multi-isolate project	FDA	Center for Food Safety and Applied Nutrition	2014-03-27	2021-05-11	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/603/285/GCA_000603285.1_ASM60328v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/338/435/GCA_018338435.1_ASM1833843v1/	0.9882
same_biosample	SAMN02640609	GCA_000705075.1	GCA_002085695.1	Staphylococcus epidermidis	bacteria	1282	strain=1457	Contig	Complete Genome	SAMN02640609	SAMN02640609	74	2	2417500	2470071	0.9787	32.000000	32.000000	na	na	IMMH Institute for medical microbiology and hygiene	Walter Reed Army Institute of Research	2014-06-12	2017-04-11	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/705/075/GCA_000705075.1_SE1457/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/085/695/GCA_002085695.1_ASM208569v1/	0.9787
same_biosample	SAMN02743864	GCA_000708245.1	GCA_002025165.1	Listeria monocytogenes	bacteria	1639	strain=LI0521	Contig	Complete Genome	SAMN02743864	SAMN02743864	42	1	3008540	3030817	0.9926	38.000000	38.000000	na	na	Health Canada	Food and Drug Administration	2014-06-16	2017-03-13	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/708/245/GCA_000708245.1_LI0521/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/025/165/GCA_002025165.1_ASM202516v1/	0.9926
same_biosample	SAMN02843220	GCA_000710215.1	GCA_943184895.1	Pantoea agglomerans	bacteria	549	strain=DAPP-PG734	Contig	Complete Genome	SAMN02843220	SAMN02843220	195	5	5365929	5396424	0.9943	54.500000	54.500000	na	na	International Centre for Genetic Engineering and Biotechnology	Zurich University of Applied Sciences (ZHAW), School of Life Sciences and Facility Management, Institute of Natural Resource Sciences	2014-06-18	2022-11-01	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/710/215/GCA_000710215.1_ASM71021v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/943/184/895/GCA_943184895.1_DAPP-PG_734/	0.9943
same_biosample	SAMN02867583	GCA_000712385.1	GCA_001952755.1	Listeria monocytogenes	bacteria	1639	strain=HPB5415	Contig	Complete Genome	SAMN02867583	SAMN02867583	25	2	2979429	3082433	0.9666	38.000000	38.000000	na	na	Health Canada	Food and Drug Administration	2014-06-26	2017-01-17	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/712/385/GCA_000712385.1_HPB5415/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/952/755/GCA_001952755.1_ASM195275v1/	0.9666
same_biosample	SAMN02867555	GCA_000712425.1	GCA_001952735.1	Listeria monocytogenes	bacteria	1639	strain=HPB2088	Contig	Complete Genome	SAMN02867555	SAMN02867555	38	1	2979080	3003994	0.9917	38.000000	38.000000	na	na	Health Canada	Food and Drug Administration	2014-06-26	2017-01-17	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/712/425/GCA_000712425.1_ASM71242v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/952/735/GCA_001952735.1_ASM195273v1/	0.9917
same_biosample	SAMN02768808	GCA_000735285.1	GCA_007833555.1	Klebsiella pneumoniae	bacteria	573	strain=IA565	Contig	Complete Genome	SAMN02768808	SAMN02768808	97	5	5328299	5515893	0.9660	57.500000	57.000000	na	na	University of Michigan	Uppsala University	2014-07-28	2019-08-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/735/285/GCA_000735285.1_ASM73528v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/833/555/GCA_007833555.1_ASM783355v1/	0.966
same_biosample	SAMN02911890	GCA_000736735.1	GCA_053078305.1	Escherichia coli	bacteria	562	strain=48	Contig	Complete Genome	SAMN02911890	SAMN02911890	21	5	6323148	6250413	1.0116	50.500000	50.500000	genome length too large	na	University of Zurich, Vetsuisse Faculty	University of Zurich, Vetsuisse Faculty	2014-07-31	2025-10-15	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/736/735/GCA_000736735.1_ASM73673v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/053/078/305/GCA_053078305.1_ASM5307830v1/	1.0116
same_biosample	SAMN01942308	GCA_000747985.1	GCA_018338855.1	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000224	bacteria	28901	strain=CFSAN000224	Contig	Complete Genome	SAMN01942308	SAMN01942308	173	1	4675358	4687403	0.9974	52.000000	52.500000	na	from large multi-isolate project	FDA	Center for Food Safety and Applied Nutrition	2014-09-05	2021-05-11	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/747/985/GCA_000747985.1_CFSAN000224_01.0/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/338/855/GCA_018338855.1_ASM1833885v1/	0.9974
same_biosample	SAMN00991058	GCA_000749125.1	GCA_018338355.1	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000755	bacteria	28901	strain=CFSAN000755	Contig	Complete Genome	SAMN00991058	SAMN00991058	119	1	4690701	4727224	0.9923	52.000000	52.500000	na	from large multi-isolate project	FDA	Center for Food Safety and Applied Nutrition	2014-09-05	2021-05-11	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/749/125/GCA_000749125.1_CFSAN000755_01.0/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/338/355/GCA_018338355.1_ASM1833835v1/	0.9923
same_biosample	SAMN02729843	GCA_000757625.1	GCA_001742145.1	Pectobacterium parmentieri	bacteria	1905730	strain=RNS 08-42-1A	Scaffold	Complete Genome	SAMN02729843	SAMN02729843	26	1	5015359	5030841	0.9969	50.500000	50.500000	na	na	CNRS - UPR2355	Institute for integrative biology of the cell	2014-10-03	2016-09-22	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/757/625/GCA_000757625.1_PecWasRNS_1.0/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/742/145/GCA_001742145.1_ASM174214v1/	0.9969
same_biosample	SAMN02893814	GCA_000758145.1	GCA_001443645.1	Lactiplantibacillus paraplantarum	bacteria	60520	strain=L-ZS9	Scaffold	Complete Genome	SAMN02893814	SAMN02893814	43	1	3119721	3139729	0.9936	44.000000	44.000000	na	na	China Agricultural University	Institute Of Microbiology Chinese Academy of Sciences	2014-09-25	2015-11-13	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/758/145/GCA_000758145.1_ASM75814v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/443/645/GCA_001443645.1_ASM144364v1/	0.9936
same_biosample	SAMN02951658	GCA_000770035.1	GCA_002269325.1	Escherichia coli	bacteria	562	strain=2011EL-1370-2	Contig	Complete Genome	SAMN02951658	SAMN02951658	287	3	4808745	4965555	0.9684	50.500000	50.500000	na	na	Centers for Disease Control and Prevention	CDC	2014-10-30	2017-08-24	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/770/035/GCA_000770035.1_ASM77003v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/269/325/GCA_002269325.1_ASM226932v1/	0.9684
same_biosample	SAMN03121471	GCA_000770375.1	GCA_001187595.1	Anoxybacillus gonensis	bacteria	198467	strain=G2	Contig	Complete Genome	SAMN03121471	SAMN03121471	56	1	2758325	2803668	0.9838	41.500000	41.500000	na	na	Universiti Teknologi Malaysia	University of Malaya	2014-10-31	2015-07-27	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/770/375/GCA_000770375.1_ASM77037v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/187/595/GCA_001187595.1_ASM118759v1/	0.9838
same_biosample	SAMN02442035	GCA_000771585.1	GCA_001263395.1	Bifidobacterium actinocoloniiforme DSM 22766	bacteria	638619	strain=DSM 22766	Contig	Complete Genome	SAMN02442035	SAMN02442035	63	1	1818483	1830060	0.9937	62.500000	62.500000	na	na	Key Laboratory of Dairy BiotecInner Mongolia Agricultural University	Zhejiang Gongshang University	2014-11-04	2015-08-10	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/771/585/GCA_000771585.1_DSM-22766/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/263/395/GCA_001263395.1_ASM126339v1/	0.9937
same_biosample	SAMN03105739	GCA_000790465.1	GCA_006971785.1	Pseudomonas paraeruginosa	bacteria	2994495	strain=AZPAE15042	Scaffold	Complete Genome	SAMN03105739	SAMN03105739	143	2	6640508	6712466	0.9893	66.500000	66.500000	na	na	AstraZeneca	Biosciences and Biotechnology Institute of Grenoble - CEA Grenoble	2014-12-04	2019-07-15	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/790/465/GCA_000790465.1_AZPAE15042/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/971/785/GCA_006971785.1_ASM697178v1/	0.9893
same_biosample	SAMD00019136	GCA_000818335.1	GCA_002893865.1	Vibrio campbellii	bacteria	680	strain=151112C	Scaffold	Chromosome	SAMD00019136	SAMD00019136	253	4	5765968	5821717	0.9904	45.500000	45.500000	na	na	University of Miyazaki	Academia Sinica	2015-01-09	2018-01-21	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/818/335/GCA_000818335.1_ASM81833v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/893/865/GCA_002893865.1_ASM289386v1/	0.9904
same_biosample	SAMD00019133	GCA_000818435.1	GCA_002906655.1	Vibrio hyugaensis	bacteria	1534743	strain=090810a	Scaffold	Complete Genome	SAMD00019133	SAMD00019133	76	2	5494662	5612082	0.9791	45.000000	45.000000	na	na	University of Miyazaki	Academia Sinica	2015-01-09	2018-01-17	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/818/435/GCA_000818435.1_ASM81843v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/906/655/GCA_002906655.1_ASM290665v1/	0.9791
same_biosample	SAMD00019129	GCA_000829635.1	GCA_002887655.1	Vibrio owensii	bacteria	696485	strain=051011B	Scaffold	Complete Genome	SAMD00019129	SAMD00019129	143	3	6066276	6261380	0.9688	45.500000	45.500000	na	na	University of Miyazaki	Academia Sinica	2015-01-09	2018-01-17	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/829/635/GCA_000829635.1_ASM82963v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/887/655/GCA_002887655.1_ASM288765v1/	0.9688
same_biosample	SAMN03486531	GCA_000975305.1	GCA_002706485.1	Dickeya dianthicola RNS04.9	bacteria	204039	strain=RNS04.9	Scaffold	Complete Genome	SAMN03486531	SAMN03486531	7	1	4721506	4720132	1.0003	56.000000	56.000000	na	na	Institut des Sciences du vegetal	Institute for integrative biology of the cell	2015-05-13	2017-10-25	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/975/305/GCA_000975305.1_DdRNS04.9V1.0/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/706/485/GCA_002706485.1_ASM270648v1/	1.0003
same_biosample	SAMN03107383	GCA_001023055.1	GCA_002290245.2	Vibrio parahaemolyticus	bacteria	670	strain=MAVP-26	Contig	Complete Genome	SAMN03107383	SAMN03107383	30	2	5112994	5165709	0.9898	45.500000	45.500000	na	na	University of New Hampshire	University of New Hampshire	2015-06-09	2024-06-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/023/055/GCA_001023055.1_ASM102305v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/290/245/GCA_002290245.2_ASM229024v2/	0.9898
same_biosample	SAMEA807056	GCA_001200615.1	GCA_000953095.1	Burkholderia pseudomallei	bacteria	28450	strain=C1	Scaffold	Complete Genome	SAMEA807056	SAMEA807056	86	2	7084891	7161665	0.9893	68.000000	68.000000	na	na	SC	SC	2015-07-21	2014-07-14	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/200/615/GCA_001200615.1_7907_5_1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/953/095/GCA_000953095.1_BP_3921g/	0.9893
same_biosample	SAMEA1035061	GCA_001226325.1	GCA_976940655.1	Staphylococcus haemolyticus	bacteria	1283	strain=114126	Contig	Complete Genome	SAMEA1035061	SAMEA1035061	83	1	2518137	2638389	0.9544	32.500000	33.000000	na	from large multi-isolate project	SC	ELIXIR-Norway, Thormoehlens gt 55, 5008 Bergen, Norway	2015-08-03	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/226/325/GCA_001226325.1_7068_7_48/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/976/940/655/GCA_976940655.1_53-38_assembly/	0.9544
same_biosample	SAMEA1035044	GCA_001235665.1	GCA_976940635.1	Staphylococcus haemolyticus	bacteria	1283	strain=51-13	Scaffold	Complete Genome	SAMEA1035044	SAMEA1035044	158	1	2568124	2473978	1.0381	32.500000	33.000000	na	from large multi-isolate project	SC	ELIXIR-Norway, Thormoehlens gt 55, 5008 Bergen, Norway	2015-08-03	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/235/665/GCA_001235665.1_7067_4_43/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/976/940/635/GCA_976940635.1_51-13_assembly/	1.0381
same_biosample	SAMN03894186	GCA_001242765.1	GCA_003589805.1	Salmonella enterica subsp. enterica serovar Dublin	bacteria	28901	strain=CVM N45955	Contig	Complete Genome	SAMN03894186	SAMN03894186	61	3	4964350	5004834	0.9919	52.000000	52.000000	na	na	FDA	FDA	2015-08-05	2018-09-24	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/242/765/GCA_001242765.1_Salmonella_enterica_CVM_N45955_v1.0/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/589/805/GCA_003589805.1_ASM358980v1/	0.9919
same_biosample	SAMN03943304	GCA_001247715.1	GCA_028885395.1	Roseovarius tolerans	bacteria	74031	strain=EL-164	Contig	Complete Genome	SAMN03943304	SAMN03943304	121	1	3749125	3855105	0.9725	63.500000	63.500000	na	na	Goettingen Genomics Laboratory	Leibniz-Institut DSMZ - German Collection of Microorganisms and Cell Cultures GmbH	2015-08-05	2023-02-28	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/247/715/GCA_001247715.1_ASM124771v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/885/395/GCA_028885395.1_ASM2888539v1/	0.9725
same_biosample	SAMN03002788	GCA_001257495.1	GCA_009648615.1	Listeria monocytogenes	bacteria	1639	strain=CFSAN023468	Contig	Complete Genome	SAMN03002788	SAMN03002788	28	1	2913767	2939733	0.9912	38.000000	38.000000	na	na	FDA/CFSAN	FDA Center for Food Safety and Applied Nutrition	2015-08-06	2019-11-11	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/257/495/GCA_001257495.1_CFSAN023468_01.0/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/648/615/GCA_009648615.1_ASM964861v1/	0.9912
same_biosample	SAMN03002785	GCA_001257575.1	GCA_009648595.1	Listeria monocytogenes	bacteria	1639	strain=CFSAN023465	Contig	Complete Genome	SAMN03002785	SAMN03002785	42	1	2920130	2939729	0.9933	38.000000	38.000000	na	na	FDA/CFSAN	FDA Center for Food Safety and Applied Nutrition	2015-08-06	2019-11-11	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/257/575/GCA_001257575.1_CFSAN023465_01.0/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/648/595/GCA_009648595.1_ASM964859v1/	0.9933
same_biosample	SAMN01939119	GCA_001257675.2	GCA_009648655.1	Listeria monocytogenes CFSAN002349	bacteria	1639	strain=CFSAN002349	Contig	Complete Genome	SAMN01939119	SAMN01939119	13	1	2912776	2942451	0.9899	38.000000	38.000000	na	na	FDA	FDA Center for Food Safety and Applied Nutrition	2021-10-05	2019-11-11	1	2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/257/675/GCA_001257675.2_ASM125767v2/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/648/655/GCA_009648655.1_ASM964865v1/	0.9899
same_biosample	SAMN03093451	GCA_001306525.1	GCA_001278745.1	Staphylococcus aureus	bacteria	1280	strain=HOU1444-VR	Contig	Complete Genome	SAMN03093451	SAMN03093451	152	4	2860602	2893726	0.9886	32.500000	33.000000	na	na	Universidad El Bosque	Universidad El Bosque	2015-10-05	2015-09-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/306/525/GCA_001306525.1_ASM130652v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/278/745/GCA_001278745.1_ASM127874v1/	0.9886
same_biosample	SAMN04002534	GCA_001414545.1	GCA_002005225.1	Streptomyces pactum	bacteria	68249	strain=ACT12	Scaffold	Complete Genome	SAMN04002534	SAMN04002534	182	1	8466361	8550793	0.9901	72.000000	72.000000	na	na	Northwest A&F Unversity	Northwest A&F Unversity	2015-10-27	2017-02-21	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/414/545/GCA_001414545.1_ASM141454v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/005/225/GCA_002005225.1_ASM200522v1/	0.9901
