genome	taxid	ref_len	ref_len_source	fasta_basename	cami_novelty_category	sci_name	tax_species	tax_genus	tax_family	tax_order	tax_class	tax_phylum
Otu312.0	76594	4560540	fai	Cellulophaga_baltica_NN016038_genomic	known_strain	Cellulophaga baltica	Cellulophaga baltica	Cellulophaga	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu315.0	959	3830427	fai	Bdellovibrio_bacteriovorus_strain_109J_genomic	known_strain	Bdellovibrio bacteriovorus	Bdellovibrio bacteriovorus	Bdellovibrio	Pseudobdellovibrionaceae	Bdellovibrionales	Bdellovibrionia	Bdellovibrionota
Otu316.0	96345	2715909	fai	Flavobacterium_psychrophilum_FPG3_genomic	known_strain	Flavobacterium psychrophilum	Flavobacterium psychrophilum	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu318.0	983545	5393591	fai	Glaciecola_sp_4H-3-7+YE-5_genomic	known_strain	Glaciecola sp. 4H-3-7+YE-5	Glaciecola sp. 4H-3-7+YE-5	Glaciecola	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
Otu323.0	292691	3545181	fai	Gramella_sp_MAR_2010_102_genomic	known_strain	Christiangramia		Christiangramia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu327	1042877	2011320	fai	Thermococcus_sp_4557_genomic	known_strain	Thermococcus sp. 4557	Thermococcus sp. 4557	Thermococcus	Thermococcaceae	Thermococcales	Thermococci	Methanobacteriota
Otu331.0	1420916	3975896	fai	Marinobacter_similis_A3d10_genomic	known_strain	Marinobacter similis	Marinobacter similis	Marinobacter	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota
Otu332	1410606	1232128	fai	Candidatus_Nitrosopelagicus_brevis_CN25_genomic	known_strain	Candidatus Nitrosopelagicus brevis	Candidatus Nitrosopelagicus brevis	Candidatus Nitrosopelagicus				Nitrososphaerota
Otu336	120577	3278034	fai	Brucella_ceti_TE10759-12_genomic	known_strain	Brucella ceti	Brucella ceti	Brucella	Brucellaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota
Otu338	663	5724939	fai	Vibrio_alginolyticus_strain_ATCC_33787_genomic	known_strain	Vibrio alginolyticus	Vibrio alginolyticus	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu340	53953	1738505	fai	Pyrococcus_horikoshii_OT3_genomic	known_strain	Pyrococcus horikoshii	Pyrococcus horikoshii	Pyrococcus	Thermococcaceae	Thermococcales	Thermococci	Methanobacteriota
Otu345.0	80816	9446314	fai	Haliangium_ochraceum_DSM_14365_genomic	known_strain	Haliangium ochraceum	Haliangium ochraceum	Haliangium	Kofleriaceae	Haliangiales		Myxococcota
Otu35.0	421	5051681	fai	Methylomonas_methanica_MC09_genomic	known_strain	Methylomonas methanica	Methylomonas methanica	Methylomonas	Methylococcaceae	Methylococcales	Gammaproteobacteria	Pseudomonadota
Otu351	64471	2606748	fai	Synechococcus_sp_CC9311_genomic	known_strain	Synechococcus sp. CC9311	Synechococcus sp. CC9311	Synechococcus	Synechococcaceae	Synechococcales	Cyanophyceae	Cyanobacteriota
Otu352.0	1821621	5191608	fai	Marinobacterium_sp_ST58-10_genomic	known_strain	Marinobacterium aestuarii	Marinobacterium aestuarii	Marinobacterium	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota
Otu352.1	187493	3909699	fai	Thalassolituus_oleivorans_strain_K188_genomic	known_strain	Thalassolituus oleivorans	Thalassolituus oleivorans	Thalassolituus	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota
Otu36.0	80679	4137521	fai	Thioflavicoccus_mobilis_8321_genomic	known_strain	Thioflavicoccus mobilis	Thioflavicoccus mobilis	Thioflavicoccus	Chromatiaceae	Chromatiales	Gammaproteobacteria	Pseudomonadota
Otu360	55601	3469689	fai	VO4_S11_contigs	new_strain	Vibrio anguillarum	Vibrio anguillarum	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu364	673860	1437090	fai	Aciduliprofundum_sp_MAR08-339_genomic	known_strain	Aciduliprofundum sp. MAR08-339	Aciduliprofundum sp. MAR08-339	Candidatus Aciduliprofundum				Thermoplasmatota
Otu365.0	158327	7215267	fai	Hahella_chejuensis_KCTC_2396_genomic	known_strain	Hahella chejuensis	Hahella chejuensis	Hahella	Hahellaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota
Otu368	662	5549219	fai	Vibrio_natriegens_strain_CCUG_16373_genomic	known_strain	Vibrio		Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu37.0	1191459	7327614	fai	Flammeovirga_sp_MY04_genomic	known_strain	Flammeovirga sp. MY04	Flammeovirga sp. MY04	Flammeovirga	Flammeovirgaceae	Cytophagales	Cytophagia	Bacteroidota
Otu370.0	96345	2847905	fai	Flavobacterium_psychrophilum_strain_MH1_genomic	known_strain	Flavobacterium psychrophilum	Flavobacterium psychrophilum	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu370.1	669041	2638676	fai	T-211_S5_contigs	new_strain	Tenacibaculum dicentrarchi	Tenacibaculum dicentrarchi	Tenacibaculum	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu371	662	5877040	fai	ukjent3_S10_contigs	known_strain	Vibrio		Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu376	160232	490885	fai	Nanoarchaeum_equitans_Kin4-M_genomic	known_strain	Nanoarchaeum equitans	Nanoarchaeum equitans	Nanoarchaeum	Nanoarchaeaceae	Nanoarchaeales	Candidatus Nanoarchaeia	Nanobdellota
Otu382.0	897	4455399	fai	Desulfococcus_multivorans_strain_DSM_2059_genomic	known_strain	Desulfococcus multivorans	Desulfococcus multivorans	Desulfococcus	Desulfococcaceae	Desulfobacterales	Desulfobacteria	Thermodesulfobacteriota
Otu383	293091	3260476	fai	Haloquadratum_walsbyi_C23_genomic	known_strain	Haloquadratum walsbyi	Haloquadratum walsbyi	Haloquadratum	Haloferacaceae	Halobacteriales	Halobacteria	Methanobacteriota
Otu384.0	31989	4147426	fai	Confluentimicrobium_sp_EMB200-NS6_genomic	known_strain	Paracoccaceae			Paracoccaceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota
Otu386.0	1644130	4399611	fai	Maribacter_sp_1_2014MBL_MicDiv_genomic	known_strain	Maribacter sp. 1_2014MBL_MicDiv	Maribacter sp. 1_2014MBL_MicDiv	Maribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu388	73913	1761737	fai	Methanocaldococcus_vulcanius_M7_genomic	known_strain	Methanocaldococcus vulcanius	Methanocaldococcus vulcanius	Methanocaldococcus	Methanocaldococcaceae	Methanococcales	Methanococci	Methanobacteriota
Otu39.0	879567	3646098	fai	Desulfovibrio_piezophilus_strain_C1TLV30_genomic	known_strain	Pseudodesulfovibrio piezophilus	Pseudodesulfovibrio piezophilus	Pseudodesulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Desulfovibrionia	Thermodesulfobacteriota
Otu391	1760	3112009	fai	Titti15_S2_contigs	new_order	Actinomycetes					Actinomycetes	Actinomycetota
Otu393.0	192843	4969784	fai	Rhodoferax_ferrireducens_T118_genomic	known_strain	Rhodoferax ferrireducens	Rhodoferax ferrireducens	Rhodoferax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota
Otu394.0	314275	4652214	fai	Alteromonas_mediterranea_strain_RG65_genomic	known_strain	Alteromonas mediterranea	Alteromonas mediterranea	Alteromonas	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
Otu394.1	28108	4601785	fai	Alteromonas_macleodii_str_English_Channel_673_genomic	known_strain	Alteromonas macleodii	Alteromonas macleodii	Alteromonas	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
Otu395	40269	4898104	fai	A-Hdes-11_S10_contigs	new_strain	Aliivibrio salmonicida	Aliivibrio salmonicida	Aliivibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu398	2261	1908256	fai	Pyrococcus_furiosus_DSM_3638_genomic	known_strain	Pyrococcus furiosus	Pyrococcus furiosus	Pyrococcus	Thermococcaceae	Thermococcales	Thermococci	Methanobacteriota
Otu399.0	1238	3515768	fai	Piscirickettsia_salmonis_strain_PM31429B_genomic	known_strain	Piscirickettsia salmonis	Piscirickettsia salmonis	Piscirickettsia	Piscirickettsiaceae	Thiotrichales	Gammaproteobacteria	Pseudomonadota
Otu4.0	1335757	1926631	fai	Spiribacter_sp_UAH-SP71_genomic	known_strain	Spiribacter curvatus	Spiribacter curvatus	Spiribacter	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Pseudomonadota
Otu40.0	1263979	1481191	fai	Candidatus_Endolissoclinum_patella_L2_genomic	known_strain	Candidatus Endolissoclinum faulkneri	Candidatus Endolissoclinum faulkneri	Candidatus Endolissoclinum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Pseudomonadota
Otu40.1	171437	6512983	fai	Tistrella_mobilis_KA081020-065_genomic	known_strain	Tistrella mobilis	Tistrella mobilis	Tistrella	Geminicoccaceae	Geminicoccales	Alphaproteobacteria	Pseudomonadota
Otu404.0	357794	4559598	fai	Psychromonas_ingrahamii_37_genomic	known_strain	Psychromonas ingrahamii	Psychromonas ingrahamii	Psychromonas	Psychromonadaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
Otu405.0	1238	3515553	fai	Piscirickettsia_salmonis_strain_AY6297B_genomic	known_strain	Piscirickettsia salmonis	Piscirickettsia salmonis	Piscirickettsia	Piscirickettsiaceae	Thiotrichales	Gammaproteobacteria	Pseudomonadota
Otu413	2742	4768422	fai	Marinobacter_sp_CP1_genomic	known_strain	Marinobacter		Marinobacter	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota
Otu415.0	187145	4978541	fai	Caldithrix_abyssi_DSM_13497_genomic	known_strain	Caldithrix abyssi	Caldithrix abyssi	Caldithrix	Calditrichaceae	Calditrichales	Calditrichia	Calditrichota
Otu42.0	1736674	3994770	fai	Algibacter_sp_HZ22_genomic	known_strain	Pseudalgibacter alginicilyticus	Pseudalgibacter alginicilyticus	Pseudalgibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu429.0	99286	3685209	fai	R2A2_S5_contigs	new_strain	Flavobacterium frigidarium	Flavobacterium frigidarium	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu433	1311	1840649	fai	Streptococcus_agalactiae_strain_GX026_genomic	known_strain	Streptococcus agalactiae	Streptococcus agalactiae	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Bacillota
Otu435.0	29549	3334122	fai	Rhodothermus_marinus_SG05JP17-172_genomic	known_strain	Rhodothermus marinus	Rhodothermus marinus	Rhodothermus	Rhodothermaceae	Rhodothermales	Rhodothermia	Rhodothermota
Otu435.1	29549	3386737	fai	Rhodothermus_marinus_DSM_4252_genomic	known_strain	Rhodothermus marinus	Rhodothermus marinus	Rhodothermus	Rhodothermaceae	Rhodothermales	Rhodothermia	Rhodothermota
Otu438	28173	6322155	fai	Vibrio_nigripulchritudo_str_SFn1_genomic	known_strain	Vibrio nigripulchritudo	Vibrio nigripulchritudo	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu44.0	104267	2800535	fai	T-232_S7_contigs	new_species	Tenacibaculum		Tenacibaculum	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu445	187878	2045438	fai	Thermococcus_gammatolerans_EJ3_genomic	known_strain	Thermococcus gammatolerans	Thermococcus gammatolerans	Thermococcus	Thermococcaceae	Thermococcales	Thermococci	Methanobacteriota
Otu447.0	1336794	2735158	fai	Formosa_sp_Hel1_33_131_genomic	known_strain	Formosa sp. Hel1_33_131	Formosa sp. Hel1_33_131	Formosa	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu447.1	143222	4086550	fai	Salegentibacter_sp_T436_genomic	known_strain	Salegentibacter		Salegentibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu450.0	545619	2986943	fai	Paraoerskovia_marina_strain_DSM_22126_genomic	known_strain	Paraoerskovia marina	Paraoerskovia marina	Paraoerskovia	Cellulomonadaceae	Micrococcales	Actinomycetes	Actinomycetota
Otu451	55802	2064237	fai	Thermococcus_barophilus_MP_genomic	known_strain	Thermococcus barophilus	Thermococcus barophilus	Thermococcus	Thermococcaceae	Thermococcales	Thermococci	Methanobacteriota
Otu453	1188228	3049282	fai	Candidatus_Gloeomargarita_lithophora_D10_genomic	new_strain	Gloeomargarita lithophora	Gloeomargarita lithophora	Gloeomargarita	Gloeomargaritaceae	Gloeomargaritales	Cyanophyceae	Cyanobacteriota
Otu454.0	1208324	4969388	fai	Celeribacter_indicus_P73_genomic	known_strain	Celeribacter indicus	Celeribacter indicus	Celeribacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota
Otu457.0	111501	3842422	fai	Muricauda_ruestringensis_DSM_13258_genomic	known_strain	Flagellimonas ruestringensis	Flagellimonas ruestringensis	Flagellimonas	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu459	1346	2070822	fai	Streptococcus_iniae_strain_ISET0901_genomic	known_strain	Streptococcus iniae	Streptococcus iniae	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Bacillota
Otu46	1007084	1772718	fai	Candidatus_Nitrosoarchaeum_limnia_SFB1_genomic	known_strain	Candidatus Nitrosarchaeum limnium	Candidatus Nitrosarchaeum limnium	Nitrosarchaeum	Nitrosopumilaceae	Nitrosopumilales	Nitrososphaeria	Nitrososphaerota
Otu465	713887	1443806	fai	Candidatus_Atelocyanobacterium_thalassa_isolate_ALOHA_genomic	known_strain	Candidatus Atelocyanobacterium thalassae	Candidatus Atelocyanobacterium thalassae	Candidatus Atelocyanobacterium	Aphanothecaceae	Chroococcales	Cyanophyceae	Cyanobacteriota
Otu467	668	4503336	fai	Vibrio_fischeri_MJ11_genomic	known_strain	Aliivibrio fischeri	Aliivibrio fischeri	Aliivibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu47.0	1263979	1518636	fai	Candidatus_Endolissoclinum_faulkneri_L5_genomic	known_strain	Candidatus Endolissoclinum faulkneri	Candidatus Endolissoclinum faulkneri	Candidatus Endolissoclinum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Pseudomonadota
Otu470	229980	1595994	fai	Aeropyrum_camini_SY1_JCM_12091_genomic	known_strain	Aeropyrum camini	Aeropyrum camini	Aeropyrum	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Thermoproteota
Otu472.0	292414	4153699	fai	Ruegeria_sp_TM1040_genomic	known_strain	Ruegeria sp. TM1040	Ruegeria sp. TM1040	Ruegeria	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota
Otu472.1	60136	4863608	fai	GB02J24_S7_contigs	new_species	Sulfitobacter		Sulfitobacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota
Otu473	80852	4470808	fai	Vw8_S10_contigs	new_strain	Aliivibrio wodanis	Aliivibrio wodanis	Aliivibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu479	55601	3384796	fai	12_S12_contigs	new_strain	Vibrio anguillarum	Vibrio anguillarum	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu48.0	1335746	1739487	fai	Spiribacter_salinus_M19-40_genomic	known_strain	Spiribacter salinus	Spiribacter salinus	Spiribacter	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Pseudomonadota
Otu483	1295392	5909413	fai	Photobacterium_gaetbulicola_Gung47_genomic	known_strain	Photobacterium gaetbulicola	Photobacterium gaetbulicola	Photobacterium	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu489.0	411153	3798465	fai	Gramella_forsetii_KT0803_genomic	known_strain	Christiangramia forsetii	Christiangramia forsetii	Christiangramia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu491.0	237	4112636	fai	26_S2_contigs	new_species	Flavobacterium		Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu492	1219	1641879	fai	Prochlorococcus_marinus_str_MIT_9301_genomic	known_strain	Prochlorococcus marinus	Prochlorococcus marinus	Prochlorococcus	Prochlorococcaceae	Synechococcales	Cyanophyceae	Cyanobacteriota
Otu496.0	1510	3035622	fai	Clostridium_stercorarium_subsp_thermolacticum_DSM_2910_genomic	new_strain	Thermoclostridium stercorarium	Thermoclostridium stercorarium	Thermoclostridium	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota
Otu497.0	104267	2673030	fai	T-280_S9_contigs	new_species	Tenacibaculum		Tenacibaculum	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu497.1	96345	2684585	fai	Flavobacterium_psychrophilum_V4-24_genomic	known_strain	Flavobacterium psychrophilum	Flavobacterium psychrophilum	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu498	1282	2541322	fai	TiE_S11_contigs	new_strain	Staphylococcus epidermidis	Staphylococcus epidermidis	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Bacillota
Otu499	13773	2222430	fai	Pyrobaculum_aerophilum_str_IM2_genomic	known_strain	Pyrobaculum aerophilum	Pyrobaculum aerophilum	Pyrobaculum	Thermoproteaceae	Thermoproteales	Thermoprotei	Thermoproteota
Otu50.0	314275	4397537	fai	Alteromonas_macleodii_str_Aegean_Sea_MED64_genomic	known_strain	Alteromonas mediterranea	Alteromonas mediterranea	Alteromonas	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
Otu501	1501268	1780061	fai	Prochlorococcus_sp_MIT_0604_genomic	known_strain	Prochlorococcus sp. MIT 0604	Prochlorococcus sp. MIT 0604	Prochlorococcus	Prochlorococcaceae	Synechococcales	Cyanophyceae	Cyanobacteriota
Otu503	32051	2366980	fai	Synechococcus_sp_WH_7803_genomic	known_strain	Synechococcus sp. WH 7803	Synechococcus sp. WH 7803	Synechococcus	Synechococcaceae	Synechococcales	Cyanophyceae	Cyanobacteriota
Otu506.0	1896164	2992353	fai	Luteimonas_sp_JM171_genomic	known_strain	Luteimonas sp. JM171	Luteimonas sp. JM171	Luteimonas	Lysobacteraceae	Lysobacterales	Gammaproteobacteria	Pseudomonadota
Otu511	1219	1751080	fai	Prochlorococcus_marinus_subsp_marinus_str_CCMP1375_genomic	known_strain	Prochlorococcus marinus	Prochlorococcus marinus	Prochlorococcus	Prochlorococcaceae	Synechococcales	Cyanophyceae	Cyanobacteriota
Otu520.0	1608628	3969941	fai	Filomicrobium_sp_W1_genomic	known_strain	Candidatus Filomicrobium marinum	Candidatus Filomicrobium marinum	Filomicrobium	Hyphomicrobiaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota
Otu521.0	99286	3682629	fai	38_S5_contigs	new_strain	Flavobacterium frigidarium	Flavobacterium frigidarium	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu522	670	5103524	fai	Vibrio_parahaemolyticus_BB22OP_genomic	known_strain	Vibrio parahaemolyticus	Vibrio parahaemolyticus	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu523	39960	3052398	fai	Erythrobacter_litoralis_HTCC2594_genomic	known_strain	Erythrobacter litoralis	Erythrobacter litoralis	Erythrobacter	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota
Otu525.0	58049	4337945	fai	Colwellia_sp_MT41_genomic	known_strain	Colwellia sp. MT41	Colwellia sp. MT41	Colwellia	Colwelliaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
Otu526	32003	1352831	fai	Methylophilales_bacterium_MBRSG12_genomic	known_strain	Nitrosomonadales				Nitrosomonadales	Betaproteobacteria	Pseudomonadota
Otu53.0	1384459	3424964	fai	Mehyloceanibacter_caenitepidi_Gela4_genomic	known_strain	Methyloceanibacter caenitepidi	Methyloceanibacter caenitepidi	Methyloceanibacter	Hyphomicrobiaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota
Otu532	161398	4868993	fai	Pseudoalteromonas_phenolica_strain_KCTC_12086_genomic	known_strain	Pseudoalteromonas phenolica	Pseudoalteromonas phenolica	Pseudoalteromonas	Pseudoalteromonadaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
Otu536	662	5340866	fai	V34_S3_contigs	known_strain	Vibrio		Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu54	55601	3468533	fai	VO6_S13_contigs	new_strain	Vibrio anguillarum	Vibrio anguillarum	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu549	497	3514998	fai	Psychrobacter_sp_P11F6_genomic	known_strain	Psychrobacter		Psychrobacter	Moraxellaceae	Moraxellales	Gammaproteobacteria	Pseudomonadota
Otu554	2234	2178400	fai	Archaeoglobus_fulgidus_DSM_4304_genomic	known_strain	Archaeoglobus fulgidus	Archaeoglobus fulgidus	Archaeoglobus	Archaeoglobaceae	Archaeoglobales	Archaeoglobi	Methanobacteriota
Otu555.0	589873	4457472	fai	Alteromonas_australica_DE170_genomic	known_strain	Alteromonas australica	Alteromonas australica	Alteromonas	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
Otu564	62322	5199401	fai	Shewanella_baltica_BA175_genomic	new_strain	Shewanella baltica	Shewanella baltica	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
Otu570.0	680279	4416600	fai	Agarivorans_gilvus_strain_WH0801_genomic	known_strain	Agarivorans gilvus	Agarivorans gilvus	Agarivorans	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
Otu571.0	42443	4745450	fai	Roseobacter_litoralis_Och_149_genomic	known_strain	Roseobacter litoralis	Roseobacter litoralis	Roseobacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota
Otu576	120576	3399268	fai	Brucella_pinnipedialis_B2_94_genomic	known_strain	Brucella pinnipedialis	Brucella pinnipedialis	Brucella	Brucellaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota
Otu581	40269	4070544	fai	A7_S7_contigs	new_strain	Aliivibrio salmonicida	Aliivibrio salmonicida	Aliivibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu583	1219	1704176	fai	Prochlorococcus_marinus_str_MIT_9515_genomic	known_strain	Prochlorococcus marinus	Prochlorococcus marinus	Prochlorococcus	Prochlorococcaceae	Synechococcales	Cyanophyceae	Cyanobacteriota
Otu589	1434102	3914091	fai	Methanosarcina_sp_WH1_genomic	known_strain	Methanosarcina sp. WH1	Methanosarcina sp. WH1	Methanosarcina	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Methanobacteriota
Otu590	91347	3926767	fai	Edwardsiella_piscicida_strain_S11-285_genomic	new_family	Enterobacterales				Enterobacterales	Gammaproteobacteria	Pseudomonadota
Otu592.0	1543721	3962284	fai	Sedimenticola_sp_SIP-G1_genomic	known_strain	Sedimenticola thiotaurini	Sedimenticola thiotaurini	Sedimenticola	Sedimenticolaceae	Chromatiales	Gammaproteobacteria	Pseudomonadota
Otu594	1270	2592245	fai	S26_S8_contigs	new_strain	Micrococcus luteus	Micrococcus luteus	Micrococcus	Micrococcaceae	Micrococcales	Actinomycetes	Actinomycetota
Otu595.0	1380358	5528722	fai	Titti21_S1_contigs	new_strain	Halomonas sp. 23_GOM-1509m	Halomonas sp. 23_GOM-1509m	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota
Otu595.1	2746	4061296	fai	Halomonas_elongata_DSM_2581_genomic	known_strain	Halomonas elongata	Halomonas elongata	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota
Otu596	55601	4221368	fai	2_S2_contigs	new_strain	Vibrio anguillarum	Vibrio anguillarum	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu597.0	1307761	3782798	fai	Spirochaeta_sp_L21-RPul-D2_genomic	known_strain	Salinispira pacifica	Salinispira pacifica	Salinispira	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetota
Otu598	2335	1843731	fai	Thermotoga_sp_2812B_genomic	known_strain	Thermotoga		Thermotoga	Thermotogaceae	Thermotogales	Thermotogae	Thermotogota
Otu6	1292	2466627	fai	S13_S3_contigs	new_strain	Staphylococcus warneri	Staphylococcus warneri	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Bacillota
Otu60.0	28223	5197905	fai	Desulfobacula_toluolica_Tol2_genomic	known_strain	Desulfobacula toluolica	Desulfobacula toluolica	Desulfobacula	Desulfobacteraceae	Desulfobacterales	Desulfobacteria	Thermodesulfobacteriota
Otu605	73919	2844696	fai	Thermaerobacter_marianensis_DSM_12885_genomic	known_strain	Thermaerobacter marianensis	Thermaerobacter marianensis	Thermaerobacter	Clostridiales Family XVII. Incertae Sedis	Eubacteriales	Clostridia	Bacillota
Otu608	657445	1859595	fai	Francisella_noatunensis_subsp_orientalis_strain_FNO190_genomic	known_strain	Francisella noatunensis	Francisella noatunensis	Francisella	Francisellaceae	Thiotrichales	Gammaproteobacteria	Pseudomonadota
Otu61.0	1288970	4052370	fai	Magnetospira_sp_QH-2_genomic	known_strain	Magnetospira sp. QH-2	Magnetospira sp. QH-2	Magnetospira	Thalassospiraceae	Rhodospirillales	Alphaproteobacteria	Pseudomonadota
Otu61.1	168934	5816658	fai	Titti24_S4_contigs	new_species	Thalassospira		Thalassospira	Thalassospiraceae	Rhodospirillales	Alphaproteobacteria	Pseudomonadota
Otu610	359303	4602594	fai	Shewanella_loihica_PV-4_genomic	known_strain	Shewanella loihica	Shewanella loihica	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
Otu612.0	979	3765936	fai	Cellulophaga_lytica_DSM_7489_genomic	known_strain	Cellulophaga lytica	Cellulophaga lytica	Cellulophaga	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu613	430914	3146160	fai	Halorhabdus_tiamatea_SARL4B_genomic	known_strain	Halorhabdus tiamatea	Halorhabdus tiamatea	Halorhabdus	Haloarculaceae	Halobacteriales	Halobacteria	Methanobacteriota
Otu616	80854	5213431	fai	Mv2528_S2_contigs	known_strain	Moritella viscosa	Moritella viscosa	Moritella	Moritellaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
Otu618.0	1620421	5119813	fai	Hoeflea_sp_IMCC20628_genomic	known_strain	Hoeflea sp. IMCC20628	Hoeflea sp. IMCC20628	Hoeflea	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota
Otu625	309805	1983966	fai	Persephonella_marina_EX-H1_genomic	known_strain	Persephonella marina	Persephonella marina	Persephonella	Hydrogenothermaceae	Aquificales	Aquificia	Aquificota
Otu626.0	979	3824196	fai	Cellulophaga_lytica_strain_HI1_genomic	known_strain	Cellulophaga lytica	Cellulophaga lytica	Cellulophaga	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
