dataset	genome	name_key_source	taxid	cami_novelty_category	sci_name	tax_species	tax_genus	tax_phylum	match_level	matched_accessions	n_matched_accessions	ncbi_name_key	in_train	in_val	in_test	in_kmer_selection	leaked
marine	Otu1267.0	Maribacter_sp_HTCC2170_genomic	313603	known_strain	Maribacter sp. HTCC2170	Maribacter sp. HTCC2170	Maribacter	Bacteroidota	L2_ncbi_name_match	GCA_000153165.2;GCF_000153165.2	2	maribacter sp htcc2170	False	True	False	False	True
marine	Otu1270	V-H1309-5I_S5_contigs	212663	new_strain	Vibrio tasmaniensis	Vibrio tasmaniensis	Vibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu1272	Rhodococcus_sp_008_genomic	1723645	known_strain	Rhodococcus sp. 008	Rhodococcus sp. 008	Rhodococcus	Actinomycetota	L2_ncbi_name_match	GCA_001682295.1;GCF_001682295.1	2	rhodococcus sp 008	False	False	False	False	False
marine	Otu1277	Vibrio_natriegens_NBRC_15636_ATCC_14048_DSM_759_genomic	662	known_strain	Vibrio		Vibrio	Pseudomonadota	L2_ncbi_name_match	GCA_000417905.1;GCA_000438785.2;GCA_001456255.1;GCA_001591085.1;GCA_001680025.1;GCA_033843085.1;GCA_035621455.1;GCF_000417905.1	14	vibrio natriegens nbrc 15636 atcc 14048 dsm 759	True	False	False	False	True
marine	Otu1278.0	T-2016-70-F4-3_S10_contigs	104267	new_species	Tenacibaculum		Tenacibaculum	Bacteroidota	none		0		False	False	False	False	False
marine	Otu1279	Cupriavidus_sp_USMAA1020_genomic	106589	new_species	Cupriavidus		Cupriavidus	Pseudomonadota	L2_ncbi_name_match	GCA_002730895.1;GCA_003497725.1;GCA_003535275.1;GCA_008016995.1;GCA_013361545.1;GCA_013362725.1;GCA_019236395.1;GCA_020248645.1	28	cupriavidus sp	True	False	False	False	True
marine	Otu128	9_S9_contigs	80854	known_strain	Moritella viscosa	Moritella viscosa	Moritella	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu1283	A-H1309-4-1_S7_contigs	511678	new_species	Aliivibrio		Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu1287	Pseudanabaena_sp_PCC_7367_genomic	82654	known_strain	Pseudanabaena sp. PCC 7367	Pseudanabaena sp. PCC 7367	Pseudanabaena	Cyanobacteriota	L2_ncbi_name_match	GCA_003249015.1;GCA_003249035.1;GCA_003488605.1;GCA_040376495.1;GCA_040379185.1;GCA_040381855.1;GCA_041687725.1;GCA_041687935.1	121	pseudanabaena sp	False	False	False	False	False
marine	Otu1297	Altererythrobacter_namhicola_strain_JCM_16345_genomic	645517	known_strain	Paraurantiacibacter namhicola	Paraurantiacibacter namhicola	Paraurantiacibacter	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu13.0	Cycloclasticus_zancles_78-ME_genomic	1329899	known_strain	Cycloclasticus zancles	Cycloclasticus zancles	Cycloclasticus	Pseudomonadota	L2_ncbi_name_match	GCA_000442595.1;GCF_000442595.1	2	cycloclasticus zancles 78 me	False	False	False	False	False
marine	Otu130.0	Desulfovibrio_salexigens_DSM_2638_genomic	880	known_strain	Maridesulfovibrio salexigens	Maridesulfovibrio salexigens	Maridesulfovibrio	Thermodesulfobacteriota	none		0		False	False	False	False	False
marine	Otu1300	Edwardsiella_tarda_080813_genomic	1821960	known_strain	Edwardsiella anguillarum	Edwardsiella anguillarum	Edwardsiella	Pseudomonadota	L2_ncbi_name_match	GCA_000804515.1;GCA_001011055.2;GCA_001700615.1;GCA_002006945.1;GCA_002504285.1;GCA_002554415.1;GCA_003074875.2;GCA_003113435.3	196	edwardsiella tarda	True	True	True	False	True
marine	Otu1301	Vw5_S4_contigs	80852	new_strain	Aliivibrio wodanis	Aliivibrio wodanis	Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu1302	Thermotoga_neapolitana_DSM_4359_genomic	2337	known_strain	Thermotoga neapolitana	Thermotoga neapolitana	Thermotoga	Thermotogota	L2_ncbi_name_match	GCA_000018945.1;GCA_049244645.1;GCF_000018945.1;GCF_049244645.1	4	thermotoga neapolitana dsm 4359	False	False	True	False	False
marine	Otu1308	Carnobacterium_sp_17-4_genomic	208596	known_strain	Carnobacterium sp. 17-4	Carnobacterium sp. 17-4	Carnobacterium	Bacillota	L2_ncbi_name_match	GCA_000195575.1;GCF_000195575.1	2	carnobacterium sp 17 4	False	False	False	False	False
marine	Otu1316	Arcanobacterium_phocae_strain_DSM_10002_genomic	131112	known_strain	Arcanobacterium phocae	Arcanobacterium phocae	Arcanobacterium	Actinomycetota	L2_ncbi_name_match	GCA_018912905.1;GCA_018912925.1;GCA_018912935.1;GCA_018912965.1;GCA_018912985.1;GCA_018913005.1;GCA_018913025.1;GCA_018913045.1	86	arcanobacterium phocae	True	True	False	False	True
marine	Otu132	Kangiella_geojedonensis_strain_YCS-5_genomic	914150	known_strain	Kangiella geojedonensis	Kangiella geojedonensis	Kangiella	Pseudomonadota	L2_ncbi_name_match	GCA_000981765.1;GCF_000981765.1	2	kangiella geojedonensis	True	False	False	False	True
marine	Otu1321	Wenzhouxiangella_marina_strain_KCTC_42284_genomic	1579979	known_strain	Wenzhouxiangella marina	Wenzhouxiangella marina	Wenzhouxiangella	Pseudomonadota	L2_ncbi_name_match	GCA_001187785.1;GCA_014203035.1;GCF_001187785.1;GCF_014203035.1	4	wenzhouxiangella marina	False	False	False	False	False
marine	Otu1322	Shewanella_woodyi_ATCC_51908_genomic	60961	known_strain	Shewanella woodyi	Shewanella woodyi	Shewanella	Pseudomonadota	L2_ncbi_name_match	GCA_000019525.1;GCF_000019525.1	2	shewanella woodyi atcc 51908	True	False	False	False	True
marine	Otu1326	20_S10_contigs	497	known_strain	Psychrobacter		Psychrobacter	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu133.0	Krokinobacter_sp_4H-3-7-5_genomic	983548	known_strain	Dokdonia sp. 4H-3-7-5	Dokdonia sp. 4H-3-7-5	Dokdonia	Bacteroidota	none		0		False	False	False	False	False
marine	Otu133.1	Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic	762954	known_strain	Siansivirga zeaxanthinifaciens	Siansivirga zeaxanthinifaciens	Siansivirga	Bacteroidota	L2_ncbi_name_match	GCA_000941055.1;GCF_000941055.1	2	siansivirga zeaxanthinifaciens cc samt 1	False	False	False	False	False
marine	Otu1330	Thermococcus_onnurineus_NA1_genomic	342948	known_strain	Thermococcus onnurineus	Thermococcus onnurineus	Thermococcus	Methanobacteriota	L2_ncbi_name_match	GCA_000018365.1;GCF_000018365.1	2	thermococcus onnurineus na1	True	False	False	True	True
marine	Otu1332.0	Hyphomonas_sp_Mor2_genomic	1906738	known_strain	Hyphomonas sp. Mor2	Hyphomonas sp. Mor2	Hyphomonas	Pseudomonadota	L2_ncbi_name_match	GCA_001854405.1	1	hyphomonas sp mor2	False	False	False	False	False
marine	Otu1334	Photobacterium_profundum_SS9_genomic	74109	known_strain	Photobacterium profundum	Photobacterium profundum	Photobacterium	Pseudomonadota	L2_ncbi_name_match	GCA_000196255.1;GCF_000196255.1	2	photobacterium profundum ss9	False	False	False	False	False
marine	Otu1336	Methylophaga_sp_JAM7_genomic	754477	known_strain	Methylophaga frappieri	Methylophaga frappieri	Methylophaga	Pseudomonadota	L2_ncbi_name_match	GCA_002692615.1;GCA_002694545.1;GCA_002696735.1;GCA_002706095.1;GCA_002710675.1;GCA_002722965.1;GCA_002726815.1;GCA_002733105.1	84	methylophaga sp	True	False	False	False	True
marine	Otu1337	Clostridium_botulinum_202F_genomic	1491	known_strain	Clostridium botulinum	Clostridium botulinum	Clostridium	Bacillota	L2_ncbi_name_match	GCA_000789355.1;GCA_002797995.1	2	clostridium botulinum 202f	True	False	False	False	True
marine	Otu1344	14_S2_contigs	40269	new_strain	Aliivibrio salmonicida	Aliivibrio salmonicida	Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu1358	Myxococcus_fulvus_HW-1_genomic	33	known_strain	Myxococcus fulvus	Myxococcus fulvus	Myxococcus	Myxococcota	L2_ncbi_name_match	GCA_007991095.1;GCA_023195975.1;GCA_049192125.1;GCA_055557435.1;GCA_900111765.1;GCF_007991095.1;GCF_023195975.1;GCF_049192125.1	10	myxococcus fulvus	True	False	False	False	True
marine	Otu136	A3_S3_contigs	40269	new_strain	Aliivibrio salmonicida	Aliivibrio salmonicida	Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu1361.0	Flavobacterium_psychrophilum_strain_CSF259-93_genomic	96345	known_strain	Flavobacterium psychrophilum	Flavobacterium psychrophilum	Flavobacterium	Bacteroidota	L2_ncbi_name_match	GCA_000739395.1;GCA_000767095.1;GCA_000801615.1;GCA_000801625.1;GCA_000801635.1;GCA_000801645.1;GCA_000801695.1;GCA_000801715.1	790	flavobacterium psychrophilum	True	True	True	False	True
marine	Otu1362.0	Candidatus_Aquiluna_sp_UB-MaderosW2red_genomic	1855377	known_strain	Candidatus Aquiluna sp. UB-MaderosW2red	Candidatus Aquiluna sp. UB-MaderosW2red	Aquiluna	Actinomycetota	L2_ncbi_name_match	GCA_900100865.1;GCF_900100865.1	2	candidatus aquiluna sp ub maderosw2red	False	True	False	False	True
marine	Otu1366	15_S3_contigs	80852	new_strain	Aliivibrio wodanis	Aliivibrio wodanis	Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu137.0	Alteromonas_macleodii_str_Ionian_Sea_U8_genomic	314275	known_strain	Alteromonas mediterranea	Alteromonas mediterranea	Alteromonas	Pseudomonadota	L2_ncbi_name_match	GCA_000808595.1;GCA_000808635.1;GCA_001077695.1;GCA_001562235.1;GCA_001578515.1;GCA_001626115.1;GCA_001626275.1;GCA_001626315.1	294	alteromonas macleodii	True	True	True	False	True
marine	Otu1374	Candidatus_Thioglobus_singularis_strain_GG2_genomic	1427364	known_strain	Candidatus Pseudothioglobus singularis	Candidatus Pseudothioglobus singularis	Candidatus Pseudothioglobus	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu1376	Pyrolobus_fumarii_1A_genomic	54252	known_strain	Pyrolobus fumarii	Pyrolobus fumarii	Pyrolobus	Thermoproteota	L2_ncbi_name_match	GCA_000223395.1;GCF_000223395.1	2	pyrolobus fumarii 1a	True	False	False	True	True
marine	Otu1377	Corynebacterium_maris_DSM_45190_genomic	575200	known_strain	Corynebacterium maris	Corynebacterium maris	Corynebacterium	Actinomycetota	L2_ncbi_name_match	GCA_000442645.1;GCF_000442645.1	2	corynebacterium maris dsm 45190	False	True	False	False	True
marine	Otu1379	Fervidobacterium_pennivorans_strain_DYC_genomic	93466	known_strain	Fervidobacterium pennivorans	Fervidobacterium pennivorans	Fervidobacterium	Thermotogota	L2_ncbi_name_match	GCA_031962085.1;GCA_046289715.1;GCA_046299395.1;GCA_055118615.1;GCF_055118615.1	5	fervidobacterium pennivorans	False	False	False	False	False
marine	Otu1381	Thermococcus_sp_AM4_genomic	246969	known_strain	Thermococcus sp. AM4	Thermococcus sp. AM4	Thermococcus	Methanobacteriota	L2_ncbi_name_match	GCA_000151205.2;GCF_000151205.2	2	thermococcus sp am4	True	False	False	True	True
marine	Otu1382	Rivularia_sp_PCC_7116_genomic	373994	known_strain	Rivularia sp. PCC 7116	Rivularia sp. PCC 7116	Rivularia	Cyanobacteriota	L2_ncbi_name_match	GCA_000316665.1;GCF_000316665.1	2	rivularia sp pcc 7116	False	True	False	False	True
marine	Otu1383	VSalm554_S15_contigs	40269	new_strain	Aliivibrio salmonicida	Aliivibrio salmonicida	Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu1386	MvHd17_S7_contigs	80854	known_strain	Moritella viscosa	Moritella viscosa	Moritella	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu1389.0	Rhodococcus_erythropolis_PR4_genomic	1833	known_strain	Rhodococcus erythropolis	Rhodococcus erythropolis	Rhodococcus	Actinomycetota	L2_ncbi_name_match	GCA_000010105.1;GCF_000010105.1	2	rhodococcus erythropolis pr4	False	False	False	False	False
marine	Otu139	Aeromonas_salmonicida_subsp_salmonicida_A449_genomic	645	new_strain	Aeromonas salmonicida	Aeromonas salmonicida	Aeromonas	Pseudomonadota	L2_ncbi_name_match	GCA_000196395.1;GCF_000196395.1	2	aeromonas salmonicida subsp salmonicida a449	False	False	False	False	False
marine	Otu1391	Alteromonas_sp_SN2_genomic	715451	known_strain	Alteromonas naphthalenivorans	Alteromonas naphthalenivorans	Alteromonas	Pseudomonadota	L2_ncbi_name_match	GCA_002683055.1;GCA_002684235.1;GCA_002684735.1;GCA_002686225.1;GCA_002690985.1;GCA_002691125.1;GCA_002693575.1;GCA_002693765.1	90	alteromonas sp	False	False	False	False	False
marine	Otu1398	Pyrococcus_yayanosii_CH1_genomic	1008460	known_strain	Pyrococcus yayanosii	Pyrococcus yayanosii	Pyrococcus	Methanobacteriota	L2_ncbi_name_match	GCA_000215995.1;GCF_000215995.1	2	pyrococcus yayanosii ch1	False	False	True	False	False
marine	Otu1399	Sulfurimonas_denitrificans_DSM_1251_genomic	39766	known_strain	Sulfurimonas denitrificans	Sulfurimonas denitrificans	Sulfurimonas	Campylobacterota	L2_ncbi_name_match	GCA_000012965.1;GCF_000012965.1	2	sulfurimonas denitrificans dsm 1251	True	False	False	False	True
marine	Otu1405	Pseudoalteromonas_atlantica_T6c_genomic	288	known_strain	Pseudoalteromonas atlantica	Pseudoalteromonas atlantica	Pseudoalteromonas	Pseudomonadota	L2_ncbi_name_match	GCA_002374815.1;GCA_007988745.1;GCA_043420325.1;GCA_043641955.1;GCA_048262905.1;GCA_055804495.1;GCA_965136245.1;GCA_977525955.1	39	pseudoalteromonas atlantica	True	False	False	False	True
marine	Otu1414.0	Gillisia_sp_Hel1_33_143_genomic	244698	known_strain	Gillisia		Gillisia	Bacteroidota	L2_ncbi_name_match	GCA_900104765.1;GCF_900104765.1	2	gillisia sp hel1 33 143	False	False	True	False	False
marine	Otu1414.1	Flavobacterium_psychrophilum_V3-5_genomic	96345	known_strain	Flavobacterium psychrophilum	Flavobacterium psychrophilum	Flavobacterium	Bacteroidota	L2_ncbi_name_match	GCA_000831225.1	1	flavobacterium psychrophilum v3 5	False	False	False	False	False
marine	Otu1415	Methanocaldococcus_fervens_AG86_genomic	83171	known_strain	Methanocaldococcus fervens	Methanocaldococcus fervens	Methanocaldococcus	Methanobacteriota	L2_ncbi_name_match	GCA_000023985.1;GCF_000023985.1	2	methanocaldococcus fervens ag86	True	False	False	True	True
marine	Otu1420.0	Mesorhizobium_sp_B7_genomic	1670800	known_strain	Aquibium oceanicum	Aquibium oceanicum	Aquibium	Pseudomonadota	L2_ncbi_name_match	GCA_004016585.1;GCA_004016595.1;GCA_004016605.1;GCA_004016615.1;GCA_004016625.1;GCA_004016685.1;GCA_004016695.1;GCA_004016705.1	883	mesorhizobium sp	True	False	True	False	True
marine	Otu1427	Kangiella_koreensis_DSM_16069_genomic	261964	known_strain	Kangiella koreensis	Kangiella koreensis	Kangiella	Pseudomonadota	L2_ncbi_name_match	GCA_000024085.1;GCF_000024085.1	2	kangiella koreensis dsm 16069	False	False	False	False	False
marine	Otu1428.0	Leisingera_methylohalidivorans_DSM_14336_genomic	133924	known_strain	Leisingera methylohalidivorans	Leisingera methylohalidivorans	Leisingera	Pseudomonadota	L2_ncbi_name_match	GCA_000511355.1;GCF_000511355.1	2	leisingera methylohalidivorans dsm 14336	False	False	False	False	False
marine	Otu1430	S19_S6_contigs	286	new_species	Pseudomonas		Pseudomonas	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu1431	Archaeoglobus_veneficus_SNP6_genomic	58290	known_strain	Archaeoglobus veneficus	Archaeoglobus veneficus	Archaeoglobus	Methanobacteriota	L2_ncbi_name_match	GCA_000194625.1;GCF_000194625.1	2	archaeoglobus veneficus snp6	True	False	False	False	True
marine	Otu1433	Nocardiopsis_dassonvillei_strain_NOCA502F_genomic	2014	known_strain	Nocardiopsis dassonvillei	Nocardiopsis dassonvillei	Nocardiopsis	Actinomycetota	L2_ncbi_name_match	GCA_001877055.1;GCA_002260685.1;GCA_012396345.1;GCA_023242255.1;GCA_024181525.1;GCA_040631515.1;GCA_040632005.1;GCA_040638575.1	52	nocardiopsis dassonvillei	True	True	False	False	True
marine	Otu1445	Sulfobacillus_acidophilus_TPY_genomic	53633	known_strain	Sulfobacillus acidophilus	Sulfobacillus acidophilus	Sulfobacillus	Bacillota	L2_ncbi_name_match	GCA_000219855.1	1	sulfobacillus acidophilus tpy	True	False	False	False	True
marine	Otu1446.0	Cyclobacterium_amurskyense_strain_KCTC_12363_genomic	320787	known_strain	Cyclobacterium amurskyense	Cyclobacterium amurskyense	Cyclobacterium	Bacteroidota	L2_ncbi_name_match	GCA_001050135.1;GCA_963975295.1;GCF_001050135.1;GCF_963975295.1	4	cyclobacterium amurskyense	False	False	False	False	False
marine	Otu1448	Methanohalophilus_halophilus_strain_Z-7982_genomic	2177	known_strain	Methanohalophilus halophilus	Methanohalophilus halophilus	Methanohalophilus	Methanobacteriota	L2_ncbi_name_match	GCA_001889405.1;GCA_003722055.1;GCA_900106905.1;GCF_001889405.1;GCF_003722055.1;GCF_900106905.1	6	methanohalophilus halophilus	True	True	True	True	True
marine	Otu1450	Thermotoga_maritima_MSB8_3_genomic	2336	new_strain	Thermotoga maritima	Thermotoga maritima	Thermotoga	Thermotogota	L2_ncbi_name_match	GCA_000008545.1;GCA_000230655.3;GCA_000390265.1;GCA_000978555.1;GCF_000008545.1;GCF_000230655.2;GCF_000390265.1;GCF_000978555.1	8	thermotoga maritima msb8	True	True	False	True	True
marine	Otu1455	Idiomarina_loihiensis_L2TR_genomic	135577	known_strain	Idiomarina loihiensis	Idiomarina loihiensis	Idiomarina	Pseudomonadota	L2_ncbi_name_match	GCA_000008465.1;GCF_000008465.1	2	idiomarina loihiensis l2tr	False	False	False	False	False
marine	Otu1458.0	Hydrogenophaga_sp_LPB0072_genomic	1763535	known_strain	Hydrogenophaga crassostreae	Hydrogenophaga crassostreae	Hydrogenophaga	Pseudomonadota	L2_ncbi_name_match	GCA_003487745.1;GCA_003509765.1;GCA_011390835.1;GCA_011390855.1;GCA_011391495.1;GCA_011391535.1;GCA_011391595.1;GCA_011771315.1	299	hydrogenophaga sp	True	False	False	False	True
marine	Otu1460	Halolamina_sediminis_strain_halo7_genomic	1480675	known_strain	Halolamina sediminis	Halolamina sediminis	Halolamina	Methanobacteriota	L2_ncbi_name_match	GCA_001282785.1;GCA_041639975.1;GCF_001282785.1	3	halolamina sediminis	False	False	False	False	False
marine	Otu1462.0	Planococcus_maritimus_strain_DSM_17275_genomic	192421	known_strain	Planococcus maritimus	Planococcus maritimus	Planococcus	Bacillota	L2_ncbi_name_match	GCA_001592825.1;GCA_001687625.2;GCA_001730005.1;GCA_014048085.1;GCA_038420155.1;GCA_041239205.1;GCA_041242835.1;GCA_041246315.1	32	planococcus maritimus	True	False	False	False	True
marine	Otu1466	Alcanivorax_dieselolei_B5_genomic	285091	known_strain	Alloalcanivorax dieselolei	Alloalcanivorax dieselolei	Alloalcanivorax	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu1468.0	Formosa_agariphila_KMM_3901_genomic	320324	known_strain	Formosa agariphila	Formosa agariphila	Formosa	Bacteroidota	L2_ncbi_name_match	GCA_000723205.1;GCF_000723205.1	2	formosa agariphila kmm 3901	False	False	False	False	False
marine	Otu1469.0	Rhodobacter_sp_LPB0142_genomic	1850250	known_strain	Rhodobacter xanthinilyticus	Rhodobacter xanthinilyticus	Rhodobacter	Pseudomonadota	L2_ncbi_name_match	GCA_003445535.1;GCA_003477325.1;GCA_003519265.1;GCA_003529785.1;GCA_003536295.1;GCA_003538565.1;GCA_013204485.1;GCA_013821825.1	149	rhodobacter sp	True	False	False	False	True
marine	Otu1469.1	Phaeobacter_gallaeciensis_strain_JL2886_genomic	60890	known_strain	Phaeobacter gallaeciensis	Phaeobacter gallaeciensis	Phaeobacter	Pseudomonadota	L2_ncbi_name_match	GCA_001678945.1;GCA_002381285.1;GCA_002381305.1;GCA_002381325.1;GCA_002381365.1;GCA_002381385.1;GCA_002393525.1;GCA_003318155.1	171	phaeobacter gallaeciensis	True	True	True	False	True
marine	Otu1472	Synechococcus_sp_WH_8102_genomic	84588	known_strain	Parasynechococcus marenigrum WH 8102	Parasynechococcus marenigrum	Parasynechococcus	Cyanobacteriota	L2_ncbi_name_match	GCA_009919765.1;GCA_012269695.1;GCA_012270465.1;GCA_013911495.1;GCA_013911515.1;GCA_014381295.1;GCA_014383055.1;GCA_019650515.1	215	synechococcus sp	False	False	False	False	False
marine	Otu1474.0	Alteromonas_macleodii_str_Deep_ecotype_genomic	314275	known_strain	Alteromonas mediterranea	Alteromonas mediterranea	Alteromonas	Pseudomonadota	L2_ncbi_name_match	GCA_000808595.1;GCA_000808635.1;GCA_001077695.1;GCA_001562235.1;GCA_001578515.1;GCA_001626115.1;GCA_001626275.1;GCA_001626315.1	294	alteromonas macleodii	True	True	True	False	True
marine	Otu1475	Methanoculleus_marisnigri_JR1_genomic	2198	known_strain	Methanoculleus marisnigri	Methanoculleus marisnigri	Methanoculleus	Methanobacteriota	L2_ncbi_name_match	GCA_000015825.1;GCF_000015825.1	2	methanoculleus marisnigri jr1	True	False	False	True	True
marine	Otu1483.0	Marinovum_algicola_DG_898_genomic	42444	known_strain	Marinovum algicola	Marinovum algicola	Marinovum	Pseudomonadota	L2_ncbi_name_match	GCA_001046955.1	1	marinovum algicola dg 898	False	True	False	False	True
marine	Otu1483.1	Pseudovibrio_sp_FO-BEG1_genomic	911045	known_strain	Pseudovibrio sp. FO-BEG1	Pseudovibrio sp. FO-BEG1	Pseudovibrio	Pseudomonadota	L2_ncbi_name_match	GCA_000236645.1;GCF_000236645.1	2	pseudovibrio sp fo beg1	True	False	False	False	True
