dataset	binset	bin_id	cluster	four_tool_common	cocopye_stage	cocopye_has_row	cocopye_scored
marine	mixed	s5__Otu70.0__X__Otu283.0__c90__k10__family	Otu70.0	True	3.0	True	True
marine	mixed	s5__Otu88.0__X__Otu683.0__c75__k20__phylum	Otu88.0	True	3.0	True	True
marine	mixed	s6__Otu108.1__X__Otu108.0__c75__k5__genus	Otu108.1	True	2.0	True	True
marine	mixed	s6__Otu115__X__Otu152__c75__k15__class	Otu115	True	3.0	True	True
marine	mixed	s6__Otu115__X__Otu2258.1__c75__k5__species	Otu115	True	3.0	True	True
marine	mixed	s6__Otu115__X__Otu571.0__c90__k2__phylum	Otu115	True	3.0	True	True
marine	mixed	s6__Otu1240.0__X__Otu79.1__c60__k15__order	Otu1240.0	True	2.0	True	True
marine	mixed	s6__Otu128__X__Otu108.0__c60__k5__genus	Otu128	True	3.0	True	True
marine	mixed	s6__Otu2080.0__X__Otu323.0__c60__k10__genus	Otu2080.0	True	2.0	True	True
marine	mixed	s6__Otu220.0__X__Otu297.0__c90__k10__genus	Otu220.0	True	3.0	True	True
marine	mixed	s6__Otu220.0__X__Otu523__c90__k20__order	Otu220.0	True	2.0	True	True
marine	mixed	s6__Otu241.0__X__Otu520.0__c60__k2__class	Otu241.0	True	3.0	True	True
marine	mixed	s6__Otu255__X__Otu564__c90__k10__species	Otu255	True	3.0	True	True
marine	mixed	s6__Otu3.0__X__Otu3.1__c90__k2__genus	Otu3.0	True	2.0	True	True
marine	mixed	s6__Otu316.0__X__Otu491.0__c75__k20__genus	Otu316.0	True	2.0	True	True
marine	mixed	s6__Otu525.0__X__Otu185.0__c90__k5__genus	Otu525.0	True	3.0	True	True
marine	mixed	s6__Otu53.0__X__Otu72.0__c90__k15__family	Otu53.0	True	3.0	True	True
marine	mixed	s6__Otu76.0__X__Otu168.0__c90__k5__order	Otu76.0	True	3.0	True	True
marine	mixed	s6__Otu987__X__Otu1287__c60__k2__class	Otu987	True	2.0	True	True
marine	mixed	s7__Otu13.0__X__Otu662__c90__k10__order	Otu13.0	True	3.0	True	True
marine	mixed	s7__Otu255__X__Otu235.0__c75__k10__class	Otu255	True	3.0	True	True
marine	mixed	s7__Otu292.0__X__Otu61.0__c75__k20__class	Otu292.0	True	3.0	True	True
marine	mixed	s7__Otu35.0__X__Otu149__c60__k2__phylum	Otu35.0	True	3.0	True	True
marine	mixed	s7__Otu370.1__X__Otu1062.0__c75__k10__species	Otu370.1	True	2.0	True	True
marine	mixed	s7__Otu769__X__Otu1860__c75__k2__species	Otu769	True	2.0	True	True
marine	mixed	s8__Otu105.0__X__Otu1957.0__c75__k20__genus	Otu105.0	True	2.0	True	True
marine	mixed	s8__Otu1297__X__Otu241.0__c60__k5__class	Otu1297	True	2.0	True	True
marine	mixed	s8__Otu130.0__X__Otu283.0__c90__k2__family	Otu130.0	True	3.0	True	True
marine	mixed	s8__Otu220.0__X__Otu689.0__c90__k20__class	Otu220.0	True	2.0	True	True
marine	mixed	s8__Otu40.0__X__Otu47.0__c60__k10__species	Otu40.0	True	2.0	True	True
marine	mixed	s8__Otu46__X__Otu2438__c90__k2__phylum	Otu46	True	3.0	True	True
marine	mixed	s8__Otu61.0__X__Otu61.1__c90__k15__family	Otu61.0	True	3.0	True	True
marine	mixed	s8__Otu79.1__X__Otu873.1__c75__k2__phylum	Otu79.1	True	3.0	True	True
marine	mixed	s9__Otu1089__X__Otu108.1__c60__k2__order	Otu1089	True	3.0	True	True
marine	mixed	s9__Otu122.0__X__Otu47.0__c90__k15__class	Otu122.0	True	2.0	True	True
marine	mixed	s9__Otu128__X__Otu523__c90__k20__phylum	Otu128	True	2.0	True	True
marine	mixed	s9__Otu133.0__X__Otu928.0__c75__k5__family	Otu133.0	True	3.0	True	True
marine	mixed	s9__Otu139__X__Otu1529__c60__k10__species	Otu139	True	2.0	True	True
marine	mixed	s9__Otu159__X__Otu1129__c60__k2__class	Otu159	True	2.0	True	True
marine	mixed	s9__Otu523__X__Otu297.0__c60__k15__order	Otu523	True	2.0	True	True
marine	mixed	s9__Otu595.0__X__Otu1132__c90__k20__class	Otu595.0	True	2.0	True	True
marine	mixed	s9__Otu61.0__X__Otu894.0__c75__k5__class	Otu61.0	True	3.0	True	True
marine	mixed	s0__Otu107__X__Otu1089__c90__k20__class	Otu107	True	2.0	True	True
marine	mixed	s0__Otu107__X__Otu1301__c90__k10__genus	Otu107	True	3.0	True	True
marine	mixed	s0__Otu1278.0__X__Otu1446.0__c75__k15__phylum	Otu1278.0	True	3.0	True	True
marine	mixed	s0__Otu1301__X__Otu1692__c60__k20__family	Otu1301	True	2.0	True	True
marine	mixed	s0__Otu159__X__Otu1896__c75__k15__species	Otu159	True	2.0	True	True
marine	mixed	s0__Otu226__X__Otu797__c75__k2__class	Otu226	True	3.0	True	True
marine	mixed	s0__Otu254__X__Otu229.0__c75__k20__order	Otu254	True	2.0	True	True
marine	mixed	s0__Otu47.0__X__Otu61.0__c90__k2__order	Otu47.0	True	3.0	True	True
marine	mixed	s0__Otu54__X__Otu703__c75__k2__family	Otu54	True	3.0	True	True
marine	mixed	s0__Otu659__X__Otu1153__c90__k20__phylum	Otu659	True	2.0	True	True
marine	mixed	s0__Otu72.0__X__Otu384.0__c90__k20__class	Otu72.0	True	3.0	True	True
marine	mixed	s0__Otu82__X__Otu783__c75__k20__class	Otu82	True	2.0	True	True
marine	mixed	s1__Otu203__X__Otu1753__c90__k2__family	Otu203	True	3.0	True	True
marine	mixed	s1__Otu53.0__X__Otu1548.1__c75__k20__class	Otu53.0	True	3.0	True	True
marine	mixed	s1__Otu64.0__X__Otu3.0__c75__k15__phylum	Otu64.0	True	2.0	True	True
marine	mixed	s1__Otu659__X__Otu108.0__c60__k5__genus	Otu659	True	3.0	True	True
marine	mixed	s1__Otu72.0__X__Otu53.0__c90__k2__family	Otu72.0	True	3.0	True	True
marine	mixed	s1__Otu75.0__X__Otu128__c75__k10__order	Otu75.0	True	3.0	True	True
marine	mixed	s2__Otu107__X__Otu36.0__c60__k5__class	Otu107	True	3.0	True	True
marine	mixed	s2__Otu1332.0__X__Otu90.0__c75__k10__genus	Otu1332.0	True	2.0	True	True
marine	mixed	s2__Otu136__X__Otu526__c90__k2__phylum	Otu136	True	3.0	True	True
marine	mixed	s2__Otu139__X__Otu1548.1__c90__k10__phylum	Otu139	True	2.0	True	True
marine	mixed	s2__Otu1546__X__Otu980__c60__k5__family	Otu1546	True	3.0	True	True
marine	mixed	s2__Otu219.0__X__Otu47.0__c60__k10__phylum	Otu219.0	True	2.0	True	True
marine	mixed	s2__Otu2290.0__X__Otu199.0__c90__k5__order	Otu2290.0	True	3.0	True	True
marine	mixed	s2__Otu336__X__Otu2016.0__c75__k20__genus	Otu336	True	2.0	True	True
marine	mixed	s2__Otu393.0__X__Otu149__c75__k10__class	Otu393.0	True	2.0	True	True
marine	mixed	s2__Otu980__X__Otu605__c60__k20__phylum	Otu980	True	3.0	True	True
marine	mixed	s3__Otu1180.0__X__Otu119.1__c75__k2__species	Otu1180.0	True	3.0	True	True
marine	mixed	s3__Otu1184__X__Otu53.0__c60__k5__phylum	Otu1184	True	2.0	True	True
marine	mixed	s3__Otu123.0__X__Otu520.0__c90__k2__phylum	Otu123.0	True	3.0	True	True
marine	mixed	s3__Otu168.0__X__Otu457.0__c90__k5__genus	Otu168.0	True	3.0	True	True
marine	mixed	s3__Otu229.0__X__Otu2407.0__c60__k20__phylum	Otu229.0	True	3.0	True	True
marine	mixed	s3__Otu3.1__X__Otu3.0__c90__k10__genus	Otu3.1	True	3.0	True	True
marine	mixed	s3__Otu523__X__Otu1548.0__c75__k20__class	Otu523	True	2.0	True	True
marine	mixed	s3__Otu61.0__X__Otu61.1__c90__k20__family	Otu61.0	True	3.0	True	True
marine	mixed	s4__Otu150.0__X__Otu199.0__c75__k15__order	Otu150.0	True	3.0	True	True
marine	mixed	s4__Otu199.0__X__Otu664.0__c90__k5__phylum	Otu199.0	True	3.0	True	True
marine	mixed	s4__Otu219.0__X__Otu67.0__c60__k2__family	Otu219.0	True	3.0	True	True
marine	mixed	s4__Otu23__X__Otu1140__c90__k15__family	Otu23	True	2.0	True	True
marine	mixed	s4__Otu46__X__Otu2438__c90__k15__phylum	Otu46	True	2.0	True	True
marine	mixed	s4__Otu47.0__X__Otu40.0__c90__k15__species	Otu47.0	True	3.0	True	True
marine	mixed	s4__Otu72.0__X__Otu520.0__c60__k2__family	Otu72.0	True	3.0	True	True
marine	mixed	s4__Otu800.0__X__Otu40.0__c90__k5__phylum	Otu800.0	True	2.0	True	True
marine	mixed	s5__Otu1111__X__Otu404.0__c60__k15__class	Otu1111	True	2.0	True	True
marine	mixed	s5__Otu115__X__Otu1129__c60__k10__class	Otu115	True	3.0	True	True
marine	mixed	s5__Otu133.0__X__Otu199.0__c60__k5__order	Otu133.0	True	3.0	True	True
marine	mixed	s5__Otu53.0__X__Otu1428.0__c90__k2__class	Otu53.0	True	3.0	True	True
marine	mixed	s5__Otu54__X__Otu73__c60__k10__genus	Otu54	True	2.0	True	True
marine	mixed	s5__Otu60.0__X__Otu39.0__c75__k5__phylum	Otu60.0	True	3.0	True	True
marine	mixed	s6__Otu157.0__X__Otu2333__c90__k15__class	Otu157.0	True	3.0	True	True
marine	mixed	s6__Otu214.0__X__Otu521.0__c75__k5__phylum	Otu214.0	True	3.0	True	True
marine	mixed	s6__Otu249.0__X__Otu664.0__c60__k2__order	Otu249.0	True	3.0	True	True
marine	mixed	s6__Otu254__X__Otu1723__c75__k2__phylum	Otu254	True	2.0	True	True
marine	mixed	s6__Otu26.0__X__Otu352.0__c90__k10__family	Otu26.0	True	3.0	True	True
marine	mixed	s6__Otu370.1__X__Otu1278.0__c75__k15__genus	Otu370.1	True	2.0	True	True
marine	mixed	s6__Otu4.0__X__Otu360__c90__k15__class	Otu4.0	True	3.0	True	True
marine	mixed	s6__Otu47.0__X__Otu924__c90__k2__phylum	Otu47.0	True	3.0	True	True
marine	mixed	s6__Otu53.0__X__Otu532__c90__k5__phylum	Otu53.0	True	3.0	True	True
marine	mixed	s6__Otu60.0__X__Otu64.0__c60__k20__family	Otu60.0	True	3.0	True	True
marine	mixed	s6__Otu61.0__X__Otu40.0__c90__k15__order	Otu61.0	True	2.0	True	True
marine	mixed	s6__Otu68__X__Otu1111__c90__k5__family	Otu68	True	3.0	True	True
marine	mixed	s6__Otu6__X__Otu972__c60__k20__genus	Otu6	True	3.0	True	True
marine	mixed	s7__Otu108.1__X__Otu108.0__c75__k5__genus	Otu108.1	True	2.0	True	True
marine	mixed	s7__Otu1180.0__X__Otu1657__c90__k5__phylum	Otu1180.0	True	2.0	True	True
marine	mixed	s7__Otu128__X__Otu1386__c75__k5__species	Otu128	True	2.0	True	True
marine	mixed	s7__Otu185.0__X__Otu525.0__c75__k15__genus	Otu185.0	True	3.0	True	True
marine	mixed	s7__Otu235.0__X__Otu767__c90__k2__class	Otu235.0	True	2.0	True	True
marine	mixed	s7__Otu255__X__Otu254__c90__k20__genus	Otu255	True	3.0	True	True
marine	mixed	s7__Otu3.1__X__Otu3.0__c75__k2__genus	Otu3.1	True	3.0	True	True
marine	mixed	s7__Otu370.1__X__Otu928.0__c60__k5__genus	Otu370.1	True	3.0	True	True
marine	mixed	s7__Otu44.0__X__Otu852.0__c75__k10__phylum	Otu44.0	True	3.0	True	True
marine	mixed	s8__Otu107__X__Otu1113__c60__k5__species	Otu107	True	3.0	True	True
marine	mixed	s8__Otu110.0__X__Otu2290.0__c90__k15__family	Otu110.0	True	3.0	True	True
marine	mixed	s8__Otu1111__X__Otu958__c60__k20__family	Otu1111	True	2.0	True	True
marine	mixed	s8__Otu1297__X__Otu61.0__c60__k2__class	Otu1297	True	2.0	True	True
marine	mixed	s8__Otu13.0__X__Otu1225__c75__k20__class	Otu13.0	True	3.0	True	True
marine	mixed	s8__Otu323.0__X__Otu2080.0__c60__k2__genus	Otu323.0	True	2.0	True	True
marine	mixed	s8__Otu79.1__X__Otu136__c90__k10__class	Otu79.1	True	2.0	True	True
marine	mixed	s9__Otu115__X__Otu107__c60__k10__species	Otu115	True	3.0	True	True
marine	mixed	s9__Otu119.1__X__Otu79.1__c90__k20__genus	Otu119.1	True	2.0	True	True
marine	mixed	s9__Otu128__X__Otu616__c90__k5__species	Otu128	True	3.0	True	True
marine	mixed	s9__Otu136__X__Otu1763.0__c60__k20__class	Otu136	True	3.0	True	True
marine	mixed	s9__Otu149__X__Otu393.0__c60__k10__class	Otu149	True	3.0	True	True
marine	mixed	s9__Otu152__X__Otu203__c60__k2__family	Otu152	True	3.0	True	True
marine	mixed	s9__Otu1607__X__Otu1876__c60__k15__genus	Otu1607	True	2.0	True	True
marine	mixed	s9__Otu3.1__X__Otu3.0__c75__k20__genus	Otu3.1	True	3.0	True	True
marine	mixed	s9__Otu44.0__X__Otu2415.0__c75__k5__family	Otu44.0	True	3.0	True	True
marine	mixed	s9__Otu54__X__Otu115__c60__k2__family	Otu54	True	3.0	True	True
marine	mixed	s0__Otu1089__X__Otu1487__c75__k20__species	Otu1089	True	2.0	True	True
marine	mixed	s0__Otu1180.0__X__Otu79.1__c90__k5__genus	Otu1180.0	True	3.0	True	True
marine	mixed	s0__Otu119.1__X__Otu119.0__c60__k2__species	Otu119.1	True	3.0	True	True
marine	mixed	s0__Otu1487__X__Otu336__c60__k5__phylum	Otu1487	True	2.0	True	True
marine	mixed	s0__Otu1498__X__Otu1270__c60__k2__species	Otu1498	True	3.0	True	True
marine	mixed	s0__Otu234.0__X__Otu2489__c90__k15__order	Otu234.0	True	2.0	True	True
marine	mixed	s0__Otu771__X__Otu941__c60__k10__class	Otu771	True	3.0	True	True
marine	mixed	s0__Otu79.1__X__Otu183.0__c75__k2__family	Otu79.1	True	3.0	True	True
marine	mixed	s0__Otu958__X__Otu35.0__c60__k10__class	Otu958	True	2.0	True	True
marine	mixed	s1__Otu10__X__Otu220.0__c90__k20__phylum	Otu10	True	3.0	True	True
marine	mixed	s1__Otu1180.0__X__Otu119.1__c60__k10__species	Otu1180.0	True	3.0	True	True
marine	mixed	s1__Otu139__X__Otu47.0__c75__k2__phylum	Otu139	True	2.0	True	True
marine	mixed	s1__Otu159__X__Otu689.0__c60__k2__phylum	Otu159	True	3.0	True	True
marine	mixed	s1__Otu20__X__Otu2487__c60__k20__class	Otu20	True	3.0	True	True
marine	mixed	s1__Otu2290.0__X__Otu1446.0__c60__k10__phylum	Otu2290.0	True	3.0	True	True
marine	mixed	s1__Otu283.0__X__Otu130.0__c75__k10__family	Otu283.0	True	2.0	True	True
marine	mixed	s1__Otu352.1__X__Otu86.0__c90__k20__species	Otu352.1	True	3.0	True	True
marine	mixed	s1__Otu536__X__Otu2487__c75__k5__family	Otu536	True	2.0	True	True
marine	mixed	s1__Otu805__X__Otu1769__c60__k5__class	Otu805	True	2.0	True	True
marine	mixed	s1__Otu90.0__X__Otu203__c90__k20__phylum	Otu90.0	True	2.0	True	True
marine	mixed	s1__Otu924__X__Otu2196__c60__k10__family	Otu924	True	2.0	True	True
marine	mixed	s2__Otu1344__X__Otu1723__c60__k2__phylum	Otu1344	True	3.0	True	True
marine	mixed	s2__Otu157.0__X__Otu595.0__c75__k10__genus	Otu157.0	True	3.0	True	True
marine	mixed	s2__Otu1894__X__Otu1498__c60__k2__family	Otu1894	True	3.0	True	True
marine	mixed	s2__Otu292.0__X__Otu1332.0__c90__k2__class	Otu292.0	True	3.0	True	True
marine	mixed	s2__Otu336__X__Otu1620__c60__k5__phylum	Otu336	True	3.0	True	True
marine	mixed	s2__Otu6__X__Otu2297__c75__k15__species	Otu6	True	3.0	True	True
marine	mixed	s2__Otu71__X__Otu2058__c90__k20__class	Otu71	True	3.0	True	True
marine	mixed	s2__Otu71__X__Otu24.0__c75__k15__phylum	Otu71	True	3.0	True	True
marine	mixed	s2__Otu843__X__Otu90.0__c60__k15__phylum	Otu843	True	2.0	True	True
marine	mixed	s2__Otu909__X__Otu241.0__c75__k15__class	Otu909	True	2.0	True	True
marine	mixed	s3__Otu107__X__Otu1344__c60__k10__species	Otu107	True	3.0	True	True
marine	mixed	s3__Otu108.1__X__Otu683.0__c75__k15__phylum	Otu108.1	True	2.0	True	True
marine	mixed	s3__Otu116.0__X__Otu72.0__c60__k15__phylum	Otu116.0	True	3.0	True	True
marine	mixed	s3__Otu13.0__X__Otu1080__c75__k2__order	Otu13.0	True	3.0	True	True
marine	mixed	s3__Otu1498__X__Otu965__c90__k2__family	Otu1498	True	3.0	True	True
marine	mixed	s3__Otu24.0__X__Otu812__c90__k20__phylum	Otu24.0	True	2.0	True	True
marine	mixed	s3__Otu245.0__X__Otu316.0__c90__k10__family	Otu245.0	True	2.0	True	True
marine	mixed	s3__Otu365.0__X__Otu1332.0__c60__k10__phylum	Otu365.0	True	2.0	True	True
marine	mixed	s3__Otu612.0__X__Otu230.1__c60__k10__genus	Otu612.0	True	2.0	True	True
marine	mixed	s3__Otu73__X__Otu107__c90__k5__family	Otu73	True	3.0	True	True
marine	mixed	s3__Otu766__X__Otu1386__c60__k15__species	Otu766	True	2.0	True	True
marine	mixed	s3__Otu86.0__X__Otu149__c60__k10__phylum	Otu86.0	True	3.0	True	True
marine	mixed	s4__Otu107__X__Otu924__c75__k2__genus	Otu107	True	3.0	True	True
marine	mixed	s4__Otu119.0__X__Otu1180.0__c90__k10__species	Otu119.0	True	3.0	True	True
marine	mixed	s4__Otu157.0__X__Otu86.0__c90__k10__order	Otu157.0	True	3.0	True	True
marine	mixed	s4__Otu220.0__X__Otu297.0__c75__k20__genus	Otu220.0	True	2.0	True	True
marine	mixed	s4__Otu36.0__X__Otu123.0__c60__k2__order	Otu36.0	True	3.0	True	True
marine	mixed	s4__Otu47.0__X__Otu61.1__c60__k15__order	Otu47.0	True	3.0	True	True
marine	mixed	s4__Otu526__X__Otu149__c90__k10__order	Otu526	True	3.0	True	True
marine	mixed	s4__Otu596__X__Otu2121__c60__k5__class	Otu596	True	2.0	True	True
marine	mixed	s4__Otu68__X__Otu115__c90__k5__genus	Otu68	True	3.0	True	True
marine	mixed	s5__Otu105.0__X__Otu110.0__c90__k5__genus	Otu105.0	True	3.0	True	True
marine	mixed	s5__Otu1184__X__Otu2121__c60__k10__family	Otu1184	True	2.0	True	True
marine	mixed	s5__Otu128__X__Otu108.1__c90__k5__species	Otu128	True	3.0	True	True
marine	mixed	s5__Otu1334__X__Otu88.0__c60__k2__class	Otu1334	True	3.0	True	True
marine	mixed	s5__Otu203__X__Otu1876__c60__k15__family	Otu203	True	2.0	True	True
marine	mixed	s5__Otu2107__X__Otu24.0__c60__k20__phylum	Otu2107	True	2.0	True	True
marine	mixed	s5__Otu386.0__X__Otu199.0__c90__k20__order	Otu386.0	True	2.0	True	True
marine	mixed	s5__Otu595.0__X__Otu365.0__c90__k2__order	Otu595.0	True	3.0	True	True
marine	mixed	s5__Otu61.0__X__Otu68__c90__k20__phylum	Otu61.0	True	3.0	True	True
marine	mixed	s5__Otu68__X__Otu1209__c60__k10__species	Otu68	True	3.0	True	True
marine	mixed	s5__Otu79.1__X__Otu616__c90__k5__order	Otu79.1	True	2.0	True	True
marine	mixed	s5__Otu924__X__Otu778__c75__k2__genus	Otu924	True	2.0	True	True
marine	mixed	s6__Otu105.0__X__Otu76.0__c75__k10__order	Otu105.0	True	3.0	True	True
marine	mixed	s6__Otu119.0__X__Otu229.0__c75__k15__family	Otu119.0	True	2.0	True	True
marine	mixed	s6__Otu128__X__Otu766__c75__k2__species	Otu128	True	3.0	True	True
marine	mixed	s6__Otu230.0__X__Otu928.0__c60__k10__genus	Otu230.0	True	3.0	True	True
marine	mixed	s6__Otu230.1__X__Otu664.0__c75__k2__phylum	Otu230.1	True	2.0	True	True
marine	mixed	s6__Otu254__X__Otu1321__c75__k20__class	Otu254	True	2.0	True	True
marine	mixed	s6__Otu497.1__X__Otu230.0__c75__k5__family	Otu497.1	True	3.0	True	True
marine	mixed	s6__Otu523__X__Otu1297__c60__k15__family	Otu523	True	2.0	True	True
marine	mixed	s6__Otu597.0__X__Otu293.0__c75__k20__family	Otu597.0	True	2.0	True	True
marine	mixed	s6__Otu6__X__Otu22__c90__k5__order	Otu6	True	3.0	True	True
marine	mixed	s7__Otu107__X__Otu1180.0__c60__k15__class	Otu107	True	3.0	True	True
marine	mixed	s7__Otu110.0__X__Otu612.0__c75__k15__family	Otu110.0	True	2.0	True	True
marine	mixed	s7__Otu115__X__Otu136__c75__k20__species	Otu115	True	3.0	True	True
marine	mixed	s7__Otu1180.0__X__Otu229.0__c90__k10__family	Otu1180.0	True	2.0	True	True
marine	mixed	s7__Otu2407.0__X__Otu241.0__c60__k5__genus	Otu2407.0	True	2.0	True	True
marine	mixed	s7__Otu254__X__Otu1186__c75__k2__genus	Otu254	True	3.0	True	True
marine	mixed	s7__Otu283.0__X__Otu70.0__c75__k20__family	Otu283.0	True	3.0	True	True
marine	mixed	s7__Otu61.0__X__Otu40.0__c60__k2__order	Otu61.0	True	3.0	True	True
marine	mixed	s7__Otu67.0__X__Otu123.0__c90__k5__order	Otu67.0	True	3.0	True	True
marine	mixed	s8__Otu1080__X__Otu1248__c60__k2__species	Otu1080	True	2.0	True	True
marine	mixed	s8__Otu119.0__X__Otu72.0__c60__k2__phylum	Otu119.0	True	3.0	True	True
marine	mixed	s8__Otu20__X__Otu108.0__c90__k20__order	Otu20	True	2.0	True	True
marine	mixed	s8__Otu352.1__X__Otu86.0__c90__k5__species	Otu352.1	True	3.0	True	True
marine	mixed	s8__Otu36.0__X__Otu123.0__c90__k2__order	Otu36.0	True	3.0	True	True
marine	mixed	s8__Otu54__X__Otu1697__c75__k20__species	Otu54	True	2.0	True	True
marine	mixed	s8__Otu67.0__X__Otu279__c75__k10__phylum	Otu67.0	True	3.0	True	True
marine	mixed	s8__Otu68__X__Otu473__c90__k5__species	Otu68	True	3.0	True	True
marine	mixed	s8__Otu6__X__Otu1541__c90__k10__order	Otu6	True	3.0	True	True
marine	mixed	s8__Otu719.0__X__Otu61.1__c60__k15__class	Otu719.0	True	2.0	True	True
marine	mixed	s9__Otu116.0__X__Otu157.0__c75__k2__genus	Otu116.0	True	2.0	True	True
marine	mixed	s9__Otu1180.0__X__Otu119.1__c75__k15__species	Otu1180.0	True	3.0	True	True
marine	mixed	s9__Otu13.0__X__Otu318.0__c90__k10__class	Otu13.0	True	3.0	True	True
marine	mixed	s9__Otu152__X__Otu40.0__c75__k10__phylum	Otu152	True	3.0	True	True
marine	mixed	s9__Otu60.0__X__Otu64.0__c75__k10__family	Otu60.0	True	3.0	True	True
marine	mixed	s9__Otu692__X__Otu2322__c60__k10__genus	Otu692	True	2.0	True	True
marine	mixed	s9__Otu72.0__X__Otu689.0__c75__k15__order	Otu72.0	True	3.0	True	True
marine	mixed	s0__Otu1278.0__X__Otu44.0__c75__k5__genus	Otu1278.0	True	3.0	True	True
marine	mixed	s0__Otu1301__X__Otu1507__c60__k5__species	Otu1301	True	3.0	True	True
marine	mixed	s0__Otu352.1__X__Otu157.0__c75__k10__order	Otu352.1	True	3.0	True	True
marine	mixed	s0__Otu72.0__X__Otu53.0__c75__k5__family	Otu72.0	True	3.0	True	True
marine	mixed	s1__Otu1180.0__X__Otu2433.0__c90__k10__family	Otu1180.0	True	3.0	True	True
marine	mixed	s1__Otu185.0__X__Otu525.0__c60__k15__genus	Otu185.0	True	2.0	True	True
marine	mixed	s1__Otu20__X__Otu301__c90__k10__genus	Otu20	True	3.0	True	True
marine	mixed	s1__Otu23__X__Otu2196__c90__k5__genus	Otu23	True	3.0	True	True
marine	mixed	s1__Otu255__X__Otu895.0__c90__k20__phylum	Otu255	True	2.0	True	True
marine	mixed	s1__Otu44.0__X__Otu76.0__c75__k2__order	Otu44.0	True	3.0	True	True
marine	mixed	s1__Otu68__X__Otu1111__c75__k15__family	Otu68	True	3.0	True	True
marine	mixed	s1__Otu692__X__Otu1896__c60__k5__class	Otu692	True	2.0	True	True
marine	mixed	s1__Otu692__X__Otu35.0__c60__k10__class	Otu692	True	2.0	True	True
marine	mixed	s1__Otu71__X__Otu754__c90__k15__class	Otu71	True	3.0	True	True
marine	mixed	s1__Otu980__X__Otu22__c75__k10__order	Otu980	True	3.0	True	True
marine	mixed	s1__Otu9__X__Otu2169.0__c75__k20__class	Otu9	True	2.0	True	True
marine	mixed	s2__Otu107__X__Otu1455__c90__k20__class	Otu107	True	2.0	True	True
marine	mixed	s2__Otu122.0__X__Otu796__c75__k5__phylum	Otu122.0	True	3.0	True	True
marine	mixed	s2__Otu13.0__X__Otu1723__c90__k2__phylum	Otu13.0	True	3.0	True	True
marine	mixed	s2__Otu136__X__Otu4.0__c90__k5__class	Otu136	True	2.0	True	True
marine	mixed	s2__Otu1468.0__X__Otu245.0__c60__k15__genus	Otu1468.0	True	2.0	True	True
marine	mixed	s2__Otu1529__X__Otu761__c60__k2__species	Otu1529	True	3.0	True	True
marine	mixed	s2__Otu203__X__Otu226__c60__k2__class	Otu203	True	2.0	True	True
marine	mixed	s2__Otu2290.0__X__Otu1446.0__c90__k10__phylum	Otu2290.0	True	3.0	True	True
marine	mixed	s2__Otu386.0__X__Otu2290.0__c60__k10__family	Otu386.0	True	2.0	True	True
marine	mixed	s2__Otu489.0__X__Otu751.0__c60__k10__family	Otu489.0	True	2.0	True	True
marine	mixed	s2__Otu595.0__X__Otu116.0__c90__k20__genus	Otu595.0	True	2.0	True	True
marine	mixed	s2__Otu88.0__X__Otu1255__c90__k20__genus	Otu88.0	True	2.0	True	True
marine	mixed	s3__Otu10__X__Otu719.0__c90__k2__phylum	Otu10	True	3.0	True	True
marine	mixed	s3__Otu122.0__X__Otu2259__c75__k2__phylum	Otu122.0	True	3.0	True	True
marine	mixed	s3__Otu128__X__Otu108.0__c60__k10__genus	Otu128	True	2.0	True	True
marine	mixed	s3__Otu185.0__X__Otu525.0__c75__k2__genus	Otu185.0	True	3.0	True	True
marine	mixed	s3__Otu185.0__X__Otu953.0__c75__k2__family	Otu185.0	True	3.0	True	True
marine	mixed	s3__Otu1957.0__X__Otu751.0__c75__k15__family	Otu1957.0	True	2.0	True	True
marine	mixed	s3__Otu219.0__X__Otu1739__c75__k10__phylum	Otu219.0	True	3.0	True	True
marine	mixed	s3__Otu292.0__X__Otu220.0__c75__k15__class	Otu292.0	True	3.0	True	True
marine	mixed	s3__Otu53.0__X__Otu689.0__c75__k10__order	Otu53.0	True	3.0	True	True
marine	mixed	s3__Otu581__X__Otu2259__c60__k2__genus	Otu581	True	3.0	True	True
marine	mixed	s3__Otu61.0__X__Otu61.1__c75__k10__family	Otu61.0	True	3.0	True	True
marine	mixed	s3__Otu972__X__Otu498__c60__k5__genus	Otu972	True	3.0	True	True
marine	mixed	s4__Otu107__X__Otu1270__c90__k5__family	Otu107	True	3.0	True	True
marine	mixed	s4__Otu116.0__X__Otu595.0__c75__k15__genus	Otu116.0	True	3.0	True	True
marine	mixed	s4__Otu254__X__Otu472.0__c60__k5__phylum	Otu254	True	2.0	True	True
marine	mixed	s4__Otu316.0__X__Otu85.0__c60__k5__family	Otu316.0	True	3.0	True	True
marine	mixed	s4__Otu473__X__Otu88.0__c60__k10__class	Otu473	True	2.0	True	True
